price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15
330000.00;2.00;1.00;880.00;1753.00;2.00;0.00;0.00;4.00;7.00;880.00;0.00;1945.00;0.00;98199.00;476475.00;-122397.00;1010.00;1748.00
550000.00;3.00;1.75;1940.00;8376.00;1.00;0.00;0.00;4.00;8.00;1290.00;650.00;1963.00;0.00;98006.00;475586.00;-122173.00;2400.00;8674.00
270000.00;4.00;2.50;2490.00;11650.00;1.00;0.00;0.00;3.00;7.00;1390.00;1100.00;1990.00;0.00;98148.00;474416.00;-122332.00;2010.00;10495.00
978500.00;3.00;2.25;2060.00;7080.00;2.00;0.00;0.00;3.00;9.00;1800.00;260.00;1940.00;0.00;98199.00;476455.00;-122409.00;3070.00;7500.00
975000.00;4.00;2.50;2720.00;10455.00;2.00;0.00;2.00;3.00;10.00;2500.00;220.00;1981.00;0.00;98006.00;475564.00;-122158.00;3240.00;12348.00
455000.00;3.00;2.25;2180.00;6850.00;1.00;0.00;0.00;3.00;7.00;1750.00;430.00;1973.00;0.00;98034.00;477246.00;-122217.00;1740.00;7016.00
1415000000.00;4.00;3.25;3600.00;38016.00;2.00;0.00;2.00;3.00;11.00;3310.00;290.00;1991.00;0.00;98034.00;477124.00;-122253.00;2440.00;22693.00
220000.00;2.00;1.00;840.00;9000.00;1.00;0.00;0.00;5.00;6.00;840.00;0.00;1951.00;0.00;98168.00;475033.00;-122329.00;1350.00;10400.00
490000.00;3.00;2.00;2370.00;12196.00;2.00;0.00;0.00;4.00;7.00;2370.00;0.00;1970.00;0.00;98033.00;476734.00;-122176.00;1380.00;12196.00
420000.00;4.00;2.25;2270.00;9100.00;2.00;0.00;0.00;3.00;7.00;2270.00;0.00;1978.00;0.00;98034.00;477242.00;-122.17;1710.00;7910.00
408500.00;4.00;2.50;2720.00;7043.00;2.00;0.00;0.00;3.00;9.00;2720.00;0.00;2003.00;0.00;98092.00;473315.00;-122169.00;2640.00;6958.00
716000.00;3.00;1.50;1140.00;4800.00;1.50;0.00;0.00;3.00;7.00;1140.00;0.00;1915.00;0.00;98109.00;476368.00;-122354.00;1260.00;4800.00
965000.00;4.00;2.50;2460.00;5000.00;2.00;0.00;0.00;5.00;8.00;1620.00;840.00;1938.00;0.00;98112.00;476282.00;-122293.00;2320.00;5000.00
357823.00;3.00;1.50;1240.00;9196.00;1.00;0.00;0.00;3.00;8.00;1240.00;0.00;1968.00;0.00;98072.00;477562.00;-122094.00;1690.00;10800.00
70625000000.00;5.00;4.50;10040.00;37325.00;2.00;1.00;2.00;3.00;11.00;7680.00;2360.00;1940.00;2001.00;98004.00;47.65;-122214.00;3930.00;25449.00
425000.00;3.00;2.25;1670.00;9500.00;1.00;0.00;0.00;3.00;7.00;1170.00;500.00;1977.00;0.00;98125.00;477253.00;-122309.00;1470.00;9500.00
711777.00;4.00;1.75;2220.00;6731.00;1.00;0.00;0.00;4.00;7.00;1110.00;1110.00;1953.00;0.00;98116.00;475691.00;-122391.00;1600.00;6350.00
335000.00;3.00;1.00;980.00;9903.00;1.00;0.00;0.00;4.00;7.00;980.00;0.00;1966.00;0.00;98028.00;477746.00;-122239.00;1830.00;9903.00
825000.00;4.00;1.50;1890.00;6938.00;1.50;0.00;0.00;3.00;8.00;1890.00;0.00;1919.00;0.00;98116.00;475896.00;-122389.00;1700.00;6250.00
210000.00;2.00;1.00;1100.00;6000.00;1.50;0.00;0.00;4.00;6.00;1100.00;0.00;1900.00;0.00;98108.00;475275.00;-122323.00;1280.00;6000.00
575000.00;2.00;1.75;2770.00;19700.00;2.00;0.00;0.00;3.00;8.00;1780.00;990.00;1983.00;0.00;98177.00;477581.00;-122365.00;2360.00;9700.00
1208000000.00;4.00;2.75;4250.00;10925.00;2.00;0.00;0.00;3.00;10.00;4250.00;0.00;2003.00;0.00;98059.00;475297.00;-122.14;4650.00;11544.00
431500.00;2.00;2.00;1370.00;4866.00;1.00;0.00;0.00;3.00;8.00;1370.00;0.00;2005.00;0.00;98053.00;47704.00;-122012.00;1365.00;4784.00
475000.00;3.00;1.50;1480.00;13457.00;1.00;0.00;0.00;3.00;7.00;1480.00;0.00;1959.00;0.00;98007.00;475914.00;-122136.00;2100.00;10517.00
1495000000.00;4.00;3.75;3770.00;4000.00;2.50;0.00;0.00;5.00;9.00;2890.00;880.00;1916.00;0.00;98122.00;476157.00;-122287.00;2800.00;5000.00
540000.00;6.00;3.00;2870.00;206474.00;2.00;0.00;0.00;3.00;7.00;2330.00;540.00;1960.00;1985.00;98042.00;47401.00;-122095.00;2380.00;59677.00
775000.00;3.00;2.50;3820.00;35016.00;2.00;0.00;0.00;4.00;9.00;3820.00;0.00;1987.00;0.00;98053.00;476496.00;-122041.00;3010.00;35190.00
635000.00;3.00;2.50;1530.00;2978.00;1.00;0.00;0.00;3.00;7.00;1210.00;320.00;1997.00;0.00;98117.00;476796.00;-122.39;1640.00;5100.00
1300000.00;3.00;2.75;4120.00;16365.00;1.00;0.00;2.00;3.00;12.00;4120.00;0.00;1999.00;0.00;98059.00;475265.00;-122148.00;4020.00;14110.00
405000.00;3.00;2.25;1590.00;7267.00;1.00;0.00;0.00;4.00;7.00;1100.00;490.00;1976.00;0.00;98133.00;477457.00;-122332.00;2060.00;8336.00
210000.00;3.00;1.00;1520.00;8600.00;1.00;0.00;0.00;3.00;6.00;1040.00;480.00;1951.00;0.00;98168.00;475134.00;-122335.00;1320.00;8600.00
880000.00;4.00;2.50;2350.00;4675.00;2.00;0.00;0.00;3.00;9.00;2150.00;200.00;1923.00;0.00;98112.00;476344.00;-122305.00;2240.00;3848.00
239000.00;4.00;2.00;1370.00;8837.00;1.50;0.00;0.00;3.00;7.00;1370.00;0.00;1955.00;0.00;98188.00;474386.00;-122285.00;1360.00;9000.00
515000.00;3.00;2.50;1540.00;6100.00;1.00;0.00;0.00;3.00;6.00;770.00;770.00;1944.00;2014.00;98126.00;475696.00;-122378.00;1710.00;5950.00
13799000000.00;3.00;3.25;3786.00;38038.00;1.00;1.00;4.00;3.00;9.00;1934.00;1852.00;1978.00;2006.00;98070.00;473907.00;-122448.00;2850.00;33361.00
215000.00;4.00;2.25;1500.00;5393.00;2.00;0.00;0.00;3.00;7.00;1500.00;0.00;1999.00;0.00;98001.00;473378.00;-122262.00;1500.00;5952.00
315000.00;6.00;2.00;1750.00;17685.00;1.00;0.00;0.00;4.00;5.00;1750.00;0.00;1943.00;0.00;98056.00;475096.00;-122178.00;1750.00;9209.00
442500.00;3.00;1.50;1800.00;8303.00;1.00;0.00;0.00;3.00;7.00;1200.00;600.00;1957.00;0.00;98133.00;477693.00;-122357.00;1800.00;8171.00
311000.00;2.00;1.75;1180.00;55321.00;1.00;0.00;0.00;3.00;8.00;1180.00;0.00;1941.00;2004.00;98042.00;473329.00;-122091.00;1480.00;56192.00
425000.00;2.00;1.00;830.00;6030.00;1.00;0.00;0.00;4.00;6.00;830.00;0.00;1925.00;0.00;98103.00;476994.00;-122347.00;1280.00;6030.00
433500.00;3.00;1.75;1540.00;9450.00;1.00;0.00;0.00;4.00;6.00;1040.00;500.00;1919.00;0.00;98103.00;476985.00;-122348.00;1200.00;5400.00
450000.00;3.00;2.25;1610.00;8296.00;2.00;0.00;0.00;3.00;8.00;1610.00;0.00;1978.00;0.00;98115.00;47.70;-122297.00;1610.00;8288.00
675000.00;3.00;2.25;1990.00;10260.00;2.00;0.00;0.00;4.00;8.00;1990.00;0.00;1987.00;0.00;98052.00;476801.00;-122115.00;1990.00;10260.00
535000.00;3.00;2.50;2070.00;4132.00;2.00;0.00;0.00;3.00;8.00;2070.00;0.00;1999.00;0.00;98074.00;476036.00;-122015.00;1530.00;5606.00
577000.00;3.00;1.75;1760.00;12874.00;1.00;0.00;0.00;4.00;7.00;1230.00;530.00;1967.00;0.00;98005.00;475906.00;-122167.00;1950.00;10240.00
480000.00;3.00;1.75;1740.00;8528.00;1.00;0.00;0.00;4.00;7.00;1290.00;450.00;1939.00;0.00;98125.00;477097.00;-122303.00;1610.00;8528.00
400000.00;3.00;1.50;1950.00;4473.00;1.00;0.00;0.00;4.00;6.00;1530.00;420.00;1914.00;0.00;98034.00;477094.00;-122228.00;2670.00;14256.00
304000.00;3.00;1.00;1280.00;8184.00;1.50;0.00;0.00;4.00;6.00;1280.00;0.00;1947.00;0.00;98155.00;477467.00;-122319.00;1120.00;8184.00
355000.00;3.00;1.75;1460.00;7203.00;1.00;0.00;0.00;3.00;7.00;1460.00;0.00;1990.00;0.00;98056.00;475049.00;-122189.00;1570.00;7203.00
998000.00;4.00;3.25;3770.00;982998.00;2.00;0.00;0.00;3.00;10.00;3770.00;0.00;1992.00;0.00;98058.00;47414.00;-122087.00;2290.00;37141.00
550000.00;4.00;1.75;2410.00;8447.00;2.00;0.00;3.00;4.00;8.00;2060.00;350.00;1936.00;1980.00;98074.00;476499.00;-122088.00;2520.00;14789.00
550000.00;4.00;1.75;2410.00;8447.00;2.00;0.00;3.00;4.00;8.00;2060.00;350.00;1936.00;1980.00;98074.00;476499.00;-122088.00;2520.00;14789.00
210000.00;3.00;1.75;1400.00;7300.00;2.00;0.00;0.00;3.00;6.00;1400.00;0.00;1948.00;0.00;98178.00;474999.00;-122268.00;1440.00;10825.00
317000.00;3.00;2.50;2100.00;7587.00;2.00;0.00;0.00;3.00;9.00;2100.00;0.00;1990.00;0.00;98023.00;473072.00;-122391.00;2330.00;8119.00
700000.00;4.00;3.50;5360.00;25800.00;1.00;0.00;0.00;3.00;9.00;3270.00;2090.00;1971.00;0.00;98074.00;476099.00;-122054.00;2650.00;21781.00
265000.00;3.00;1.00;1000.00;9150.00;1.00;0.00;0.00;3.00;7.00;1000.00;0.00;1969.00;0.00;98059.00;474829.00;-122124.00;1490.00;10647.00
700000.00;4.00;3.50;3150.00;6175.00;2.00;0.00;0.00;3.00;9.00;3150.00;0.00;2001.00;0.00;98075.00;475966.00;-122017.00;3150.00;6986.00
1020000.00;5.00;3.50;4180.00;17841.00;2.00;0.00;2.00;3.00;10.00;3160.00;1020.00;1990.00;0.00;98075.00;475618.00;-122037.00;3260.00;12608.00
1145000000.00;4.00;2.25;2840.00;20242.00;1.00;0.00;0.00;3.00;8.00;2240.00;600.00;1972.00;0.00;98004.00;47639.00;-122216.00;2840.00;20372.00
460000.00;4.00;2.50;2110.00;35091.00;1.00;0.00;0.00;4.00;8.00;1290.00;820.00;1985.00;0.00;98027.00;47467.00;-122014.00;2740.00;36427.00
410000.00;2.00;1.50;1660.00;4000.00;1.00;0.00;0.00;3.00;7.00;1000.00;660.00;1950.00;0.00;98115.00;476832.00;-122304.00;1570.00;5500.00
665000.00;4.00;3.00;2160.00;4400.00;1.00;0.00;0.00;5.00;7.00;1320.00;840.00;1921.00;0.00;98122.00;476163.00;-122293.00;1430.00;4400.00
600000.00;4.00;2.50;2420.00;7744.00;2.00;0.00;0.00;3.00;9.00;2420.00;0.00;1994.00;0.00;98056.00;47534.00;-122.18;2820.00;11129.00
502000.00;4.00;1.75;1920.00;3844.00;1.00;0.00;0.00;3.00;7.00;1170.00;750.00;1967.00;0.00;98133.00;477041.00;-122353.00;1480.00;3844.00
364950.00;4.00;2.50;2310.00;8030.00;2.00;0.00;0.00;3.00;7.00;2310.00;0.00;1978.00;0.00;98019.00;477433.00;-121982.00;1780.00;8041.00
680000.00;3.00;2.25;2330.00;4000.00;1.50;0.00;2.00;5.00;7.00;1520.00;810.00;1927.00;0.00;98115.00;476732.00;-122.29;1870.00;4000.00
235500.00;5.00;2.50;2340.00;13713.00;1.00;0.00;0.00;2.00;8.00;1670.00;670.00;1967.00;0.00;98003.00;473307.00;-122324.00;2080.00;11000.00
576000.00;4.00;2.50;2590.00;5756.00;2.00;0.00;0.00;3.00;8.00;2590.00;0.00;2001.00;0.00;98065.00;475356.00;-121875.00;2620.00;6109.00
405000.00;2.00;3.00;1410.00;1240.00;2.00;0.00;0.00;3.00;8.00;1140.00;270.00;2006.00;0.00;98136.00;475221.00;-122.39;1410.00;1273.00
335000.00;3.00;2.75;2850.00;8039.00;1.00;0.00;0.00;4.00;8.00;1540.00;1310.00;1989.00;0.00;98031.00;474141.00;-122204.00;2240.00;7727.00
122000.00;2.00;1.00;730.00;6728.00;1.00;0.00;0.00;3.00;6.00;730.00;0.00;1953.00;0.00;98148.00;474275.00;-122324.00;1170.00;7034.00
432000.00;3.00;1.75;1470.00;6250.00;1.00;0.00;3.00;4.00;7.00;1070.00;400.00;1939.00;0.00;98155.00;477394.00;-122288.00;2630.00;7050.00
375000.00;4.00;2.25;2330.00;11400.00;1.00;0.00;0.00;4.00;8.00;2330.00;0.00;1974.00;0.00;98058.00;474495.00;-122148.00;2640.00;10200.00
276000.00;4.00;2.25;2460.00;11250.00;1.00;0.00;0.00;4.00;8.00;2460.00;0.00;1959.00;0.00;98002.00;473182.00;-122212.00;1630.00;10216.00
450000.00;3.00;2.25;2080.00;111513.00;1.50;0.00;0.00;3.00;8.00;1680.00;400.00;1977.00;0.00;98072.00;477403.00;-122112.00;2440.00;107157.00
210000.00;2.00;1.00;990.00;8140.00;1.00;0.00;0.00;1.00;6.00;990.00;0.00;1910.00;0.00;98116.00;475828.00;-122382.00;2150.00;5000.00
279000.00;3.00;2.50;1450.00;4106.00;2.00;0.00;0.00;3.00;7.00;1450.00;0.00;2011.00;0.00;98038.00;473655.00;-122019.00;2000.00;4000.00
635000.00;3.00;1.75;1340.00;3900.00;2.00;0.00;0.00;5.00;7.00;1340.00;0.00;1900.00;0.00;98107.00;476711.00;-122379.00;1470.00;1611.00
350000.00;3.00;2.50;2730.00;7372.00;2.00;0.00;0.00;3.00;9.00;2730.00;0.00;1998.00;0.00;98023.00;472831.00;-122346.00;2710.00;8343.00
218000.00;3.00;1.00;1140.00;7560.00;1.00;0.00;0.00;4.00;6.00;1140.00;0.00;1958.00;0.00;98058.00;474624.00;-122185.00;1300.00;7560.00
750000.00;4.00;1.50;1950.00;6300.00;1.50;0.00;1.00;3.00;7.00;1650.00;300.00;1944.00;0.00;98115.00;476819.00;-122271.00;1760.00;6300.00
310597.00;4.00;1.75;2000.00;25700.00;1.00;0.00;0.00;4.00;7.00;1150.00;850.00;1958.00;0.00;98023.00;47.32;-122362.00;2420.00;27500.00
355000.00;3.00;1.00;900.00;37800.00;1.00;0.00;0.00;4.00;5.00;700.00;200.00;1923.00;0.00;98034.00;477146.00;-122234.00;1750.00;11998.00
735000.00;5.00;2.75;3390.00;5211.00;2.00;0.00;0.00;3.00;9.00;3390.00;0.00;2004.00;0.00;98075.00;475977.00;-121981.00;3210.00;5211.00
155000.00;1.00;1.00;720.00;6000.00;1.00;0.00;0.00;3.00;6.00;720.00;0.00;1940.00;0.00;98108.00;475266.00;-122316.00;1040.00;6000.00
354000.00;3.00;1.00;940.00;10368.00;1.00;0.00;0.00;3.00;7.00;940.00;0.00;1965.00;0.00;98052.00;476608.00;-122133.00;2090.00;9620.00
415000.00;3.00;1.75;1770.00;10513.00;1.00;0.00;0.00;4.00;7.00;1400.00;370.00;1982.00;0.00;98028.00;477726.00;-122266.00;2070.00;9968.00
202000.00;1.00;1.00;590.00;833.00;1.00;0.00;0.00;4.00;7.00;590.00;0.00;1926.00;0.00;98122.00;476082.00;-122299.00;780.00;1617.00
580000.00;3.00;2.50;1980.00;1873.00;2.00;0.00;0.00;3.00;7.00;1470.00;510.00;1996.00;0.00;98107.00;476659.00;-122369.00;1500.00;1873.00
1495000000.00;4.00;3.25;3070.00;10375.00;2.00;0.00;0.00;3.00;10.00;2180.00;890.00;1962.00;2005.00;98004.00;475862.00;-122198.00;2500.00;11194.00
790000.00;4.00;2.50;3500.00;7519.00;2.00;0.00;0.00;3.00;9.00;3500.00;0.00;2004.00;0.00;98053.00;476799.00;-122024.00;3920.00;7982.00
499900.00;3.00;2.50;2100.00;5112.00;2.00;0.00;0.00;3.00;8.00;2100.00;0.00;1999.00;0.00;98065.00;475338.00;-121867.00;2100.00;4370.00
525000.00;4.00;2.25;2620.00;98881.00;1.00;0.00;0.00;3.00;7.00;1820.00;800.00;1952.00;0.00;98070.00;474662.00;-122453.00;1728.00;95832.00
810000.00;4.00;2.50;2810.00;10613.00;2.00;0.00;0.00;3.00;9.00;2810.00;0.00;1989.00;0.00;98006.00;475424.00;-122141.00;2800.00;9933.00
425000.00;4.00;1.50;2290.00;8773.00;1.00;0.00;0.00;4.00;7.00;1330.00;960.00;1947.00;0.00;98133.00;477173.00;-122.33;1740.00;7058.00
241250.00;3.00;1.75;1350.00;7588.00;1.00;0.00;0.00;3.00;7.00;1350.00;0.00;1993.00;0.00;98010.00;473123.00;-122023.00;1470.00;7341.00
318700.00;4.00;2.50;2770.00;19116.00;1.00;0.00;0.00;4.00;8.00;1600.00;1170.00;1961.00;0.00;98003.00;473386.00;-122319.00;2730.00;18429.00
720000.00;4.00;1.75;2530.00;5000.00;1.50;0.00;2.00;5.00;8.00;2070.00;460.00;1917.00;0.00;98103.00;476624.00;-122348.00;1950.00;3600.00
291000.00;3.00;1.00;1280.00;10500.00;1.50;0.00;0.00;4.00;5.00;1280.00;0.00;1941.00;0.00;98024.00;47566.00;-121894.00;1410.00;10500.00
420000.00;3.00;1.75;1060.00;38644.00;1.00;0.00;0.00;3.00;7.00;1060.00;0.00;1983.00;0.00;98077.00;477442.00;-122072.00;1310.00;11416.00
210000.00;2.00;1.75;1000.00;3554.00;1.00;0.00;0.00;4.00;8.00;1000.00;0.00;1975.00;0.00;98198.00;473811.00;-122.32;1150.00;4000.00
645000.00;3.00;3.25;3870.00;11000.00;2.00;0.00;2.00;3.00;9.00;2970.00;900.00;1991.00;0.00;98106.00;475545.00;-122354.00;2970.00;11000.00
762000.00;5.00;2.00;3370.00;5000.00;1.50;0.00;0.00;4.00;7.00;2140.00;1230.00;1907.00;0.00;98109.00;476373.00;-122.35;1920.00;3200.00
247500.00;4.00;1.75;2290.00;7765.00;1.00;0.00;0.00;3.00;6.00;2290.00;0.00;1936.00;1953.00;98146.00;474997.00;-122353.00;1240.00;8215.00
282500.00;3.00;2.25;1670.00;7150.00;2.00;0.00;0.00;4.00;7.00;1670.00;0.00;1990.00;0.00;98042.00;473603.00;-122088.00;1570.00;7040.00
395000.00;3.00;1.75;1460.00;22651.00;1.00;0.00;0.00;4.00;7.00;1460.00;0.00;1961.00;0.00;98027.00;474861.00;-122.03;2030.00;49222.00
295000.00;3.00;1.75;1770.00;8235.00;1.00;0.00;0.00;3.00;7.00;1030.00;740.00;1960.00;0.00;98148.00;474323.00;-122328.00;1560.00;8918.00
235000.00;2.00;1.00;820.00;5100.00;1.00;0.00;0.00;4.00;6.00;820.00;0.00;1954.00;0.00;98056.00;475175.00;-122205.00;2270.00;5100.00
770000.00;3.00;1.75;1900.00;6334.00;1.00;0.00;2.00;3.00;8.00;1450.00;450.00;1948.00;0.00;98105.00;476675.00;-122276.00;1530.00;6334.00
559950.00;2.00;2.00;1870.00;4950.00;1.00;0.00;0.00;3.00;8.00;1870.00;0.00;2006.00;0.00;98053.00;477195.00;-122022.00;1670.00;4800.00
639000.00;4.00;2.00;1840.00;5419.00;1.00;0.00;0.00;4.00;7.00;920.00;920.00;1942.00;0.00;98199.00;476483.00;-122404.00;1800.00;5419.00
314950.00;3.00;1.00;1590.00;8470.00;1.00;0.00;0.00;4.00;7.00;1140.00;450.00;1967.00;0.00;98058.00;474473.00;-122159.00;1570.00;9375.00
525000.00;3.00;1.00;1640.00;6180.00;1.00;0.00;0.00;4.00;7.00;1640.00;0.00;1946.00;0.00;98118.00;475682.00;-122284.00;1540.00;6180.00
2400000.00;3.00;2.25;3000.00;11665.00;1.50;1.00;4.00;3.00;11.00;3000.00;0.00;2001.00;0.00;98075.00;475884.00;-122086.00;3000.00;15959.00
820000.00;3.00;1.75;2160.00;6272.00;1.00;0.00;0.00;4.00;8.00;1390.00;770.00;1960.00;0.00;98115.00;476777.00;-122306.00;1290.00;5376.00
1385000000.00;3.00;3.00;2490.00;3600.00;2.00;0.00;3.00;4.00;8.00;1790.00;700.00;1911.00;0.00;98119.00;476313.00;-122369.00;2490.00;3600.00
521450.00;3.00;2.00;1290.00;5700.00;1.00;0.00;0.00;5.00;7.00;1290.00;0.00;1950.00;0.00;98116.00;475713.00;-122397.00;1160.00;5700.00
760750.00;3.00;2.50;3190.00;49137.00;2.00;0.00;0.00;3.00;9.00;3190.00;0.00;1988.00;0.00;98074.00;476027.00;-122043.00;3240.00;53143.00
759600.00;4.00;1.00;1540.00;115434.00;1.50;0.00;0.00;4.00;7.00;1540.00;0.00;1923.00;0.00;98031.00;474163.00;-122.22;2027.00;23522.00
346150.00;3.00;2.00;2140.00;7200.00;1.00;0.00;0.00;4.00;8.00;1480.00;660.00;1966.00;0.00;98056.00;475084.00;-122185.00;2070.00;7220.00
390000.00;2.00;1.00;980.00;3800.00;1.00;0.00;0.00;3.00;7.00;980.00;0.00;1926.00;0.00;98103.00;476903.00;-122.34;1520.00;5010.00
359950.00;5.00;2.25;2450.00;9432.00;2.00;0.00;0.00;3.00;8.00;2450.00;0.00;1973.00;0.00;98058.00;474519.00;-122.13;2310.00;9100.00
430000.00;3.00;2.00;1360.00;5120.00;1.50;0.00;0.00;4.00;6.00;910.00;450.00;1924.00;0.00;98116.00;475587.00;-122393.00;1440.00;5120.00
960000.00;4.00;3.50;4610.00;11676.00;2.00;0.00;0.00;3.00;10.00;4610.00;0.00;2000.00;0.00;98075.00;476011.00;-121983.00;3900.00;11164.00
800000.00;7.00;6.75;7480.00;41664.00;2.00;0.00;2.00;3.00;11.00;5080.00;2400.00;1953.00;0.00;98166.00;474643.00;-122368.00;2810.00;33190.00
1010000.00;3.00;2.50;2860.00;5805.00;2.00;0.00;0.00;3.00;9.00;2860.00;0.00;1999.00;0.00;98005.00;476218.00;-122.16;2360.00;5832.00
290000.00;3.00;2.00;1810.00;11456.00;1.00;0.00;0.00;3.00;7.00;1810.00;0.00;1970.00;0.00;98045.00;474648.00;-121756.00;1360.00;12931.00
1350000.00;4.00;2.00;2240.00;10296.00;1.00;0.00;0.00;5.00;8.00;2240.00;0.00;1948.00;0.00;98004.00;476177.00;-122217.00;2500.00;10918.00
777000.00;3.00;3.25;3610.00;59677.00;2.00;0.00;0.00;3.00;10.00;2440.00;1170.00;2003.00;0.00;98027.00;475464.00;-122088.00;3130.00;65775.00
526000.00;2.00;1.00;1450.00;4500.00;1.50;0.00;0.00;4.00;7.00;1450.00;0.00;1921.00;0.00;98107.00;476739.00;-122396.00;1470.00;5000.00
550000.00;3.00;3.50;1450.00;1091.00;2.00;0.00;0.00;3.00;8.00;1200.00;250.00;2007.00;0.00;98119.00;476475.00;-122359.00;1490.00;3017.00
276000.00;3.00;1.50;1820.00;8750.00;1.00;0.00;0.00;4.00;7.00;1200.00;620.00;1958.00;0.00;98198.00;474213.00;-122322.00;1500.00;8000.00
2500000.00;5.00;3.25;5620.00;12672.00;2.00;0.00;0.00;4.00;11.00;4140.00;1480.00;1916.00;0.00;98144.00;475786.00;-122287.00;4470.00;8050.00
325000.00;3.00;1.75;2080.00;6554.00;1.00;0.00;0.00;3.00;7.00;1040.00;1040.00;1950.00;0.00;98118.00;475135.00;-122257.00;1230.00;5650.00
365000.00;3.00;2.50;1780.00;1754.00;3.00;0.00;0.00;3.00;8.00;1780.00;0.00;2007.00;0.00;98126.00;47548.00;-122373.00;1780.00;1607.00
2150000.00;8.00;6.00;4340.00;9415.00;2.00;0.00;0.00;3.00;8.00;4340.00;0.00;1967.00;0.00;98004.00;476316.00;-122202.00;2050.00;9100.00
825050.00;4.00;3.25;2860.00;3680.00;2.00;0.00;0.00;3.00;9.00;1980.00;880.00;1925.00;1993.00;98115.00;476752.00;-122.30;2010.00;3680.00
690000.00;3.00;1.50;2540.00;9520.00;1.00;0.00;0.00;3.00;8.00;1500.00;1040.00;1959.00;0.00;98115.00;476834.00;-122306.00;1870.00;6800.00
390000.00;4.00;1.00;1140.00;6250.00;1.50;0.00;0.00;3.00;6.00;1140.00;0.00;1958.00;0.00;98126.00;475433.00;-122375.00;1140.00;1370.00
385000.00;3.00;2.00;1320.00;1297.00;3.00;0.00;0.00;3.00;7.00;1320.00;0.00;1995.00;0.00;98117.00;476959.00;-122376.00;1380.00;1503.00
619000.00;3.00;2.50;2040.00;7503.00;2.00;0.00;0.00;3.00;8.00;2040.00;0.00;1987.00;0.00;98029.00;475718.00;-122021.00;2170.00;7503.00
494000.00;4.00;2.25;1790.00;42000.00;1.00;0.00;0.00;3.00;7.00;1170.00;620.00;1983.00;0.00;98045.00;474819.00;-121744.00;2060.00;50094.00
412450.00;3.00;2.00;1910.00;13505.00;1.00;0.00;0.00;3.00;8.00;1910.00;0.00;1955.00;0.00;98034.00;477114.00;-122.23;2010.00;8000.00
580000.00;3.00;1.75;1460.00;2800.00;2.00;0.00;0.00;3.00;7.00;1460.00;0.00;1928.00;0.00;98117.00;476779.00;-122371.00;1220.00;4062.00
269900.00;3.00;1.50;1420.00;22100.00;1.00;0.00;0.00;5.00;7.00;1420.00;0.00;1957.00;0.00;98042.00;474193.00;-122149.00;1540.00;21780.00
704300.00;4.00;1.50;1790.00;4080.00;1.50;0.00;0.00;5.00;7.00;1790.00;0.00;1928.00;0.00;98144.00;475749.00;-122291.00;1710.00;4080.00
267000.00;3.00;2.00;1390.00;6005.00;2.00;0.00;0.00;3.00;8.00;1390.00;0.00;2005.00;0.00;98022.00;472117.00;-121.99;1264.00;5550.00
310000.00;4.00;1.75;1880.00;12150.00;1.00;0.00;0.00;3.00;7.00;1280.00;600.00;1976.00;0.00;98023.00;473272.00;-122363.00;1980.00;9680.00
227064.00;3.00;1.50;1570.00;10824.00;2.00;0.00;0.00;3.00;7.00;1570.00;0.00;1908.00;0.00;98118.00;47.54;-122275.00;1530.00;8125.00
925000.00;3.00;2.50;2690.00;7000.00;2.00;0.00;0.00;5.00;7.00;1840.00;850.00;1943.00;0.00;98115.00;476784.00;-122277.00;1800.00;6435.00
245000.00;3.00;1.75;1670.00;11452.00;1.00;0.00;2.00;3.00;8.00;1670.00;0.00;1992.00;0.00;98022.00;471913.00;-122015.00;1820.00;11152.00
339888.00;3.00;1.00;1040.00;7490.00;1.00;0.00;0.00;3.00;7.00;1040.00;0.00;1969.00;0.00;98034.00;477137.00;-122213.00;1520.00;7410.00
439000.00;4.00;2.00;1560.00;7500.00;1.00;0.00;0.00;4.00;7.00;1560.00;0.00;1968.00;0.00;98034.00;477281.00;-122181.00;1730.00;7500.00
400000.00;2.00;1.00;1470.00;6120.00;1.00;0.00;0.00;2.00;7.00;1470.00;0.00;1940.00;0.00;98115.00;476914.00;-122287.00;1840.00;6120.00
560000.00;3.00;2.25;2070.00;15002.00;1.50;0.00;0.00;3.00;8.00;2070.00;0.00;1955.00;2013.00;98155.00;477635.00;-122274.00;2070.00;15002.00
703011.00;2.00;1.00;1370.00;5922.00;1.00;0.00;2.00;3.00;8.00;1130.00;240.00;1941.00;0.00;98199.00;476473.00;-122406.00;2460.00;6759.00
363000.00;2.00;1.00;1120.00;4800.00;1.00;0.00;0.00;3.00;7.00;770.00;350.00;1926.00;0.00;98126.00;475669.00;-122372.00;1510.00;4800.00
650000.00;4.00;2.75;2640.00;6240.00;2.00;0.00;0.00;3.00;9.00;2640.00;0.00;2001.00;0.00;98075.00;475788.00;-122059.00;2640.00;5898.00
299950.00;3.00;1.00;1030.00;9916.00;1.00;0.00;0.00;4.00;7.00;1030.00;0.00;1972.00;0.00;98034.00;477218.00;-122176.00;1470.00;9044.00
