squareMeters,numberOfRooms,floors,basement,attic,garage,GuestRoom,price
27327,96,68,8888,9168,351,9,2739443.4
13160,55,76,9049,8653,567,0,1323840.6
99278,79,84,3816,8870,509,3,9937148.6
8493,12,71,2561,3618,758,3,856106
16101,66,36,1772,6971,115,10,1621185.3
1054,53,9,9222,8858,516,2,108029.8
40511,89,18,8694,9598,691,8,4060278.6
62060,100,29,1718,1325,629,9,6207859
35968,13,72,4207,4629,143,8,3602388
89136,37,84,3786,6649,678,9,8920113.7
16416,75,98,9495,7347,554,4,1650531.2
92582,13,65,729,907,558,8,9268566.2
91239,99,28,2326,2730,113,10,9133551
94257,85,78,7725,8624,887,6,9435819.1
6048,100,43,6009,4414,244,4,609426.1
66222,7,99,6361,9076,140,6,6627187.1
7917,39,51,10000,3431,676,2,800462.9
60498,78,79,7002,6802,652,5,6058305.1
17635,17,20,6956,963,451,7,1770551.4
56414,55,24,576,9972,770,7,5646944.4
55984,92,51,4997,5660,213,5,5604992.9
97184,95,60,5927,8522,256,8,9725732.2
17673,92,51,6748,2558,268,3,1768662.3
87561,32,34,1493,3897,184,3,8759873.7
69323,36,51,2795,9327,290,7,6937072.5
76373,33,32,4171,6097,182,6,7641233.5
7362,14,16,6445,440,631,7,738168
15822,15,16,1695,711,829,9,1584936.5
74688,85,73,2289,4926,325,3,7475875.9
15713,12,68,6405,8723,924,10,1576682.6
79092,12,78,4549,7974,902,3,7920131.9
51018,88,73,8565,3045,664,3,5108683.9
19039,60,63,215,1894,806,6,1910454.2
68660,9,50,8539,226,764,10,6875785.8
81404,69,8,3559,3535,170,3,8145005.3
84825,30,68,1942,3528,400,1,8484171.5
77086,55,92,1357,9576,908,7,7714958.6
18834,29,34,3958,1012,927,6,1887913.1
30018,49,29,6324,8145,753,7,3008092.3
11351,80,99,3688,9267,693,2,1139512.2
80309,44,50,6134,7254,847,8,8039284.1
12983,7,19,7650,956,114,9,1305339.7
31706,12,86,1064,7961,246,6,3178060.6
84568,45,86,6935,7273,236,3,8467953.1
77604,38,47,5010,5814,335,9,7767659.9
23118,75,81,8213,2582,479,0,2326378.2
52851,68,43,3583,6388,145,6,5287766.1
69364,24,2,9897,8681,154,9,6943393.2
53645,57,14,9030,2592,885,7,5366189.5
37819,91,93,1779,2138,822,4,3791037
61578,47,35,4185,3674,812,7,6170525.9
14443,11,13,5924,944,597,3,1452025
42469,26,77,6642,3604,992,9,4258191.6
12148,71,63,1751,3092,650,1,1218447.7
43552,51,70,8136,590,591,7,4357922.1
88589,2,81,3643,7048,201,9,8866678.1
35133,26,60,5587,8954,727,5,3521964.5
38502,77,11,8276,6588,407,9,3861362
77747,50,72,4829,4204,455,3,7786197.4
28459,52,4,3570,9363,318,6,2846923.2
34668,69,12,3476,7549,503,7,3475230.2
64335,4,83,7301,6989,802,1,6435779
22875,86,95,6394,2119,542,7,2295511.4
42242,62,64,8973,7060,683,1,4238504.9
99872,60,27,1440,2261,683,9,9989326.2
51963,42,7,7115,4146,312,9,5200015
49411,29,8,3249,3056,969,1,4944414.2
37852,1,77,846,3972,419,3,3790538.9
11694,95,64,2573,8253,294,8,1185882.1
71593,92,34,1418,4282,547,7,7160694.5
14639,94,99,4267,9266,423,2,1467522.1
17723,48,82,2154,471,631,5,1781409.7
88759,85,94,2261,3832,156,7,8882062.2
59260,39,35,1832,1087,452,10,5932371.8
25333,24,16,6852,5762,622,1,2538258.3
81572,26,86,7330,4461,643,6,8163755.5
89167,93,49,1458,6354,924,10,8923665.3
59108,38,84,3231,6000,651,3,5913599.2
76932,16,80,2074,6389,236,10,7698911
98250,45,13,6344,7783,869,6,9830956.2
55429,85,16,4549,1165,130,9,5547619.1
39750,46,41,7936,2091,888,10,3982103.2
92846,12,45,3227,8596,135,1,9289625.5
42623,92,18,2114,8455,218,1,4268615.9
26428,55,94,577,3742,698,2,2655761.2
98547,4,51,8356,9086,489,8,9860566.8
68391,99,10,2529,2572,253,9,6840640.9
49939,91,67,8910,7956,501,5,5006544
63822,79,30,1607,4082,679,10,6388329.1
1853,49,29,7001,5455,596,8,188275
87908,29,99,41,8008,464,6,8797517.6
50223,34,80,5747,5952,839,3,5030381.6
14598,12,2,6653,3037,150,3,1465055
27728,59,52,8468,9646,890,2,2784047.1
33947,56,83,8462,1631,638,4,3403675.3
25802,89,63,4676,130,157,0,2581922.3
71623,11,30,9136,4041,531,6,7167463.8
53629,57,9,2160,4764,317,10,5366623.2
79555,80,6,8575,3632,413,0,7956251
35060,21,82,5150,2188,323,8,3513606.3
19298,73,4,6432,5874,106,9,1930595.6
35788,33,37,6969,6603,600,6,3586313.8
742,92,62,2364,2212,964,9,79288.2
4306,82,65,8230,5070,840,8,440424.9
85397,2,17,5573,7401,418,7,8544806.6
19598,44,2,4821,5889,772,9,1965660.5
79338,35,80,1908,1927,447,2,7943850.4
919,7,23,5465,3549,110,6,100175.2
57764,85,91,4558,267,442,9,5785302.5
91266,17,21,7969,7278,880,5,9128050.2
7201,97,59,7783,2287,299,5,728462.4
64297,88,96,8524,5460,663,8,6433264.4
21054,56,46,1348,5131,142,3,2111055.2
84213,27,59,7598,115,424,4,8429482.7
82928,1,70,489,4502,427,8,8297655.7
17847,85,15,5249,4186,782,1,1790044
85420,77,18,8078,8273,911,9,8547192.3
58571,24,96,2821,9200,845,4,5871811.6
39066,20,27,9286,2855,337,3,3914366.1
76971,9,82,9440,5664,477,2,7704323.2
72509,45,98,6997,164,819,10,7262915.5
78498,32,99,4422,338,624,0,7865584.3
67360,62,77,297,8071,413,4,6748344.4
85926,3,35,6592,8541,543,1,8601212.2
67302,75,37,6416,3587,349,2,6736275.3
2783,95,42,2993,7216,905,0,285274.4
54096,76,81,3228,6857,753,3,5421215.9
98102,41,36,2931,4051,940,7,9812451
2065,43,81,7468,1741,851,7,216333.2
2908,99,79,98,8871,690,2,301147.8
89144,92,52,243,3430,119,1,8920858.2
94196,62,25,8589,5683,968,5,9427245.6
17818,61,32,2631,1246,329,2,1785818.8
26050,20,48,9143,4193,195,2,2612716.1
92688,17,41,8919,5404,814,0,9271540.4
63304,18,81,9788,6538,503,7,6342245.7
84827,9,62,9239,8787,911,2,8487673.8
75762,87,10,9116,8746,119,8,7577001.4
30513,57,86,1223,769,699,8,3062130.6
91604,28,57,7951,3901,489,5,9169471.8
68365,96,79,8246,4070,636,6,6846772
96037,58,4,2963,957,341,0,9606569.3
63137,34,46,1446,3208,617,2,6319616.4
98951,98,46,9413,7447,230,4,9905156.2
69623,69,54,2459,9314,471,2,6966322.7
75689,19,32,6914,228,581,0,7571270.6
16147,47,63,1730,7967,722,0,1620485
73739,27,10,1187,3188,595,2,7382091.9
93361,15,7,3520,9064,920,5,9340382.6
59300,61,81,5786,5305,298,8,5934782.6
5988,72,10,7391,1692,487,2,606466.9
15009,100,9,2164,4632,950,5,1506018.9
1863,61,81,7113,8,298,1,197006
28700,7,18,5230,4116,843,1,2873058.5
1012,23,81,5343,7596,683,3,106809.1
28238,51,51,2933,7706,392,0,2828215
10069,71,40,6982,4654,621,0,1010749
12279,2,75,672,8607,946,2,1237678
61924,89,21,4010,3798,525,4,6198532.3
54550,94,59,4482,2989,486,5,5460811.7
84491,83,16,6653,4391,323,6,8457523.6
4007,2,11,339,1049,245,1,404732
55238,86,63,5472,1020,947,7,5527940.8
47794,35,78,7795,3910,957,7,4784670.4
37944,37,54,7627,4770,153,8,3799916.5
14434,8,54,5877,5044,749,10,1453434.3
12193,32,6,1586,1438,781,8,1220166.6
41757,46,31,4331,1483,194,0,4177546.6
84609,59,29,1459,5381,205,10,8469601.6
7517,20,59,1063,1542,456,2,756764.4
89974,11,43,8372,2680,431,8,9008989
56191,6,51,5181,8338,358,4,5625288.5
36799,77,56,9053,9408,623,7,3685628.2
60555,100,17,2639,139,506,10,6065217.6
80582,24,74,2241,2390,146,8,8067342.1
28964,75,54,9920,5718,560,3,2905336.4
45467,82,29,368,757,182,10,4551038.6
80039,86,45,6447,4215,581,7,8009219.6
94744,36,12,252,2959,212,10,9477533
23494,3,61,509,8537,542,6,2361737.4
8908,7,58,5619,9872,999,1,896834.7
8416,63,99,7932,8752,124,10,850814.3
50070,66,47,2411,2709,766,6,5010998.5
18286,89,78,7738,405,738,6,1833185.6
67798,54,87,5019,8004,839,2,6783470.3
71025,99,23,5948,9820,464,7,7104405
23088,29,55,778,5598,774,2,2313705
96923,94,2,9683,7278,392,4,9694422.8
22587,48,29,5533,6315,652,3,2266626.8
81793,10,73,7377,6263,472,4,8184784.8
92698,19,28,6673,8726,275,3,9274536.6
61241,19,45,6684,5966,766,2,6125986.9
21068,18,85,9868,6168,935,1,2118534
84154,70,83,7318,6920,890,6,8419569.8
63437,51,78,4062,4048,156,10,6351922
34441,35,1,1045,6010,836,1,3447690.2
70634,46,7,6044,4777,370,9,7064676.2
16174,26,100,6699,199,550,1,1632405
53330,81,8,4562,4805,820,9,5334440.2
49092,10,81,4429,8857,198,4,4923130.2
39899,65,41,1746,2846,418,1,3993466.6
44994,4,71,970,3998,701,9,4507755.7
31088,59,40,2370,2765,943,7,3116014.3
9447,28,9,6319,5112,854,6,949332.5
83936,20,25,1460,1839,601,8,8399014.5
82910,41,73,9869,826,273,8,8295330.5
43215,68,4,1384,9464,535,6,4323726.8
21597,45,74,5714,2057,649,6,2161065.5
958,48,15,575,6655,740,1,99445.6
11904,59,55,9794,4214,813,3,1198851.3
63693,10,94,4171,4794,574,10,6379693.5
15555,13,66,4754,4923,398,3,1558805.4
88308,31,35,524,4078,637,6,8838121.4
72161,65,94,9148,7106,765,3,7225761.8
48684,47,87,3821,7119,127,1,4870243.5
37494,32,66,507,4209,447,10,3752888.6
87587,80,59,4857,2220,713,7,8761570.1
19507,46,55,690,5649,760,9,1955298
63600,7,20,305,7532,101,8,6369418.8
73482,65,33,6813,1059,900,6,7351375.3
43020,3,75,2367,322,946,2,4306904.2
58949,9,36,9186,1337,380,1,5897197.6
84431,72,35,3882,2460,727,5,8445624.6
26299,53,82,1857,1377,224,4,2638300
73073,66,54,5066,8623,305,0,7317758.3
73031,1,59,8249,460,966,6,7309235.3
13283,67,95,749,2008,411,4,1334061.8
5086,54,99,5717,3748,145,8,516329.3
15880,4,26,9337,5511,811,10,1591475.6
99093,39,34,7447,9723,207,3,9914508.2
56701,60,34,9778,5920,396,4,5673882.8
9920,82,16,6475,6702,398,1,996888.7
7228,22,86,7826,1972,695,2,737118.2
18684,79,42,501,6964,897,6,1877347
36297,52,60,1214,173,387,2,3637736.7
29753,69,68,1025,4878,524,2,2986236.7
16915,1,82,5580,1111,600,5,1701274.6
11593,40,57,490,5032,195,8,1166355.7
76658,24,7,9433,6604,286,3,7674076
28436,50,90,3497,5452,366,1,2848381.9
22461,85,70,5513,5339,943,1,2255310.9
59071,87,24,7221,4833,742,6,5909009.2
78010,16,100,9159,3752,286,6,7809768.4
14079,32,81,3291,2247,276,6,1419421.1
68726,93,44,381,2887,378,0,6881563.4
37856,97,85,5501,3221,647,5,3792661.8
2789,83,55,4719,7771,310,9,283446.4
11512,93,59,8834,3460,279,7,1152954.2
82377,82,1,1171,2089,336,7,8241773.7
99648,97,39,6343,9376,453,5,9971099.6
68269,16,41,2860,5564,867,9,6835405.7
48831,69,29,634,6304,634,3,4889109.5
96228,54,76,759,7870,724,0,9627177.7
36936,97,65,1375,2558,688,9,3697084.2
93217,54,95,4686,7993,696,9,9328799.7
70715,49,45,1556,9322,741,2,7076608.1
33512,28,46,1795,7799,587,8,3355634.7
61587,25,93,19,7725,281,7,6167753.1
32910,67,15,6957,4477,697,5,3301042
64963,33,55,3190,3266,317,2,6500685.4
35519,100,28,2339,8780,910,3,3558953.3
56501,81,27,4877,1886,798,7,5651274
35005,23,2,248,1820,807,1,3507342.1
44969,89,61,438,3943,422,2,4502396.5
16460,93,98,1016,2441,792,7,1660482.9
9155,41,67,4976,5724,471,0,922517.4
52646,91,30,6433,6757,911,0,5272375.1
74623,98,99,9494,2421,549,1,7477062.9
24547,69,50,640,6772,727,7,2463506.6
64492,84,31,5273,3971,324,1,6459748.4
45989,84,74,5937,6394,354,0,4611619.8
79549,44,4,4168,1344,513,8,7961296.4
82284,19,90,3292,7605,850,1,8236956.5
48240,65,94,993,4687,909,0,4831157.4
663,59,9,2348,5137,260,1,67550
46505,63,11,8982,9287,741,7,4654841.3
47651,32,54,8258,9801,996,1,4768941.4
85811,70,91,8142,3463,552,1,8594337.9
60936,91,33,7581,3432,577,5,6098399.6
42407,33,86,9083,3231,639,8,4247458.1
84181,78,3,3900,8997,345,5,8420281
86680,94,4,90,5940,171,1,8672197.1
4690,15,7,8543,612,987,4,474716.4
49779,77,31,1112,2027,883,6,4986710.6
32204,3,3,3308,2931,654,9,3226023.1
6547,93,20,719,1178,884,7,657002.1
5801,42,74,8627,7206,857,8,587160.6
49033,67,92,4774,4703,731,3,4913241
22468,61,21,7138,5447,337,1,2248298.3
73885,47,31,6657,7384,562,9,7393278.9
10252,49,22,8455,1308,994,3,1030176.7
57639,65,40,8125,8215,973,6,5769167.2
3802,10,98,3153,7157,619,3,388147.1
68862,78,12,3064,5202,962,9,6891082.7
30312,65,78,2308,7856,930,2,3038342.6
1256,2,9,4159,4,390,3,130440.8
74893,94,87,4898,8885,355,0,7494261
99125,99,16,9298,8684,556,7,9916436.8
99104,77,64,8965,8063,327,5,9922700.1
31644,35,42,3968,6793,842,5,3169499.3
84789,50,27,9782,7911,857,9,8484814.2
71807,99,87,6710,7671,415,9,7193582.6
57412,53,6,4079,2525,538,5,5747107.3
14921,74,64,3884,8134,431,2,1496575.5
65830,45,4,2759,7589,205,1,6587835.7
84872,55,78,7968,849,836,0,8500395.5
30877,44,5,4957,4850,829,6,3089945.1
9642,33,59,9423,356,949,1,971897.1
53798,78,52,1249,5380,461,10,5386875.3
82733,48,87,2073,5732,869,4,8287927.8
99670,35,55,9428,9800,140,0,9974144.9
95968,59,59,7779,1932,749,0,9609048.9
31357,85,76,3115,8929,248,6,3141062.7
5012,77,64,8597,9098,735,8,511059.8
32088,25,87,51,1307,527,3,3216535.8
99355,81,68,6968,5109,950,4,9940016.4
98940,15,65,5891,9588,877,10,9899873.5
78916,18,8,7306,4032,242,5,7897498.9
31844,5,57,7904,7737,624,1,3190358.8
46367,77,10,3806,7241,469,10,4641159.4
73889,32,93,3758,1954,469,0,7403420.6
27769,42,54,162,595,869,7,2791895.2
19911,8,22,5802,6327,623,8,1997090.6
44513,65,49,425,9967,813,5,4457776.3
54631,69,43,3289,4305,686,1,5471295.6
49806,15,6,1547,2515,504,7,4983577.1
3289,89,72,5883,9841,261,8,330701.2
17109,89,35,2929,6229,831,6,1719159
65046,86,48,9300,3294,877,3,6506466.1
47264,21,50,9201,7319,707,7,4737385.3
13898,96,41,1816,4036,534,1,1393356.7
9750,84,85,8075,6435,831,5,982119.9
60238,99,98,7210,9739,782,4,6028617
39591,48,55,1971,2020,266,10,3967203.1
58046,61,29,9252,5281,779,1,5811902.1
54694,75,73,7413,6666,347,4,5478956.6
26864,34,86,6504,3685,191,7,2692368.1
71657,2,42,6036,9248,577,7,7170264.2
43524,58,28,9143,5447,815,0,4354494.3
65357,83,6,959,5228,821,4,6536555
1664,52,25,8348,9834,950,8,174007.2
18349,49,47,5649,3672,313,5,1844863.7
47870,23,59,3903,1636,933,10,4795565.8
61761,77,10,2530,2725,942,2,6177711.4
99266,80,39,3627,6309,871,0,9932775.6
85512,64,73,4707,8481,302,9,8560263.4
97392,48,83,2771,6219,167,2,9746606.6
91440,98,95,6253,6298,743,4,9150599.4
51813,48,97,5255,4823,278,8,5187344.9
22601,79,6,4345,9894,139,10,2268497.2
34901,13,32,9079,7121,296,8,3493455
74300,50,14,8604,7168,109,10,7436179.1
6178,4,41,9278,8500,763,10,625784.9
42873,48,95,445,1250,689,6,4295566.9
38172,58,69,8394,4901,432,1,3822350.7
25624,79,91,846,9952,277,3,2566661.2
78765,84,51,3294,9382,463,4,7886131.1
28911,58,55,1565,5281,953,0,2902639.1
58492,82,87,8483,1100,829,8,5860459.5
38075,72,28,9309,6367,420,8,3812421.5
41371,14,64,605,2442,458,1,4139663.3
35522,94,5,3373,909,839,6,3554423.4
52856,3,1,7308,8481,540,1,5289891.3
28988,14,38,9968,6430,977,5,2907130.4
56555,90,78,9438,4967,901,1,5668603
52254,56,91,7979,5722,677,2,5230022.5
32879,88,74,8045,1678,229,10,3299134.1
25012,61,2,4770,9207,735,8,2503623.4
4865,61,8,9281,1993,932,4,491173.9
49395,20,10,6387,7320,415,0,4941101.5
10606,76,16,6543,1133,957,0,1064850.6
63724,30,16,189,9137,648,4,6378709.2
33956,92,46,8896,4860,480,10,3404280.1
82900,16,71,8720,9028,235,3,8292317.1
93319,53,61,4258,9415,362,9,9338497.8
95160,71,27,756,7940,233,3,9522790.1
59498,94,24,4482,4475,927,6,5952425.8
148,91,11,6618,7045,939,10,16799.2
67709,82,2,2723,4877,535,1,6776316.2
93224,34,85,1871,7425,765,1,9329864.9
76183,69,41,2290,4191,648,0,7620092.6
37132,24,38,6546,5978,797,3,3714296.9
66993,81,72,548,1062,954,2,6710225.6
82244,92,24,4073,6718,355,10,8228737
29370,13,45,3746,2150,797,9,2938725.2
66129,76,48,6552,8163,670,9,6615134
29846,50,14,3839,2993,580,2,2985095.8
64108,67,98,7326,9517,898,4,6423668.2
2850,42,37,3800,4235,984,0,290875.2
35652,48,33,9009,181,716,4,3569151.6
10932,28,49,5345,1030,377,9,1094185.7
58914,54,73,5801,525,869,9,5899786.7
12018,4,88,6066,6360,563,6,1213311.6
91395,16,25,6930,4945,165,6,9141900.8
73956,23,90,5045,3094,493,8,7400410.6
49421,26,10,8763,7775,746,4,4943342
55529,15,84,6197,7110,931,6,5558926.8
43547,84,12,5388,327,267,2,4358059.6
28554,21,45,4742,6210,155,3,2856686.2
85341,52,36,8479,7865,884,4,8538869.4
60826,54,30,8428,5008,296,0,6087968.6
1863,16,22,2578,4996,490,0,190783
59476,59,41,6291,6887,800,10,5950982.8
85493,67,11,1747,5768,758,10,8557738.3
5808,56,16,3004,254,797,10,582907.4
50673,69,5,6732,9177,974,6,5076210.5
62802,20,53,991,1639,866,1,6283765
67977,32,22,3897,8533,937,4,6803875.9
61217,43,65,3710,6934,905,5,6134485.5
40207,90,48,2099,9507,778,4,4029373.8
69142,16,63,8568,7964,340,1,6916927.5
80596,84,74,2388,2017,984,8,8065721.9
54473,9,40,4560,8125,835,4,5452279.5
51271,33,90,5684,6234,686,8,5139928.3
14809,58,28,5452,7379,823,1,1486480.5
59144,53,36,5313,4161,130,8,5922786
7791,21,17,5524,6452,780,10,785517.8
54266,54,5,9620,6200,601,0,5427669.7
59547,97,84,2680,7716,946,3,5967994.6
32813,92,3,9189,6513,618,8,3286268
34154,100,89,308,4964,538,1,3423970.8
50093,28,52,9193,4837,413,0,5014755.1
57133,23,5,4136,4331,469,3,5718350.9
72829,91,63,7696,6450,417,8,7287180
44461,91,24,6427,9315,532,9,4454468.5
81789,84,28,2452,9006,780,4,8184845.5
87821,14,59,3079,4575,776,1,8788809.4
38704,27,65,4998,2899,960,5,3882049.8
50478,34,11,5532,7821,711,6,5048822.5
72170,33,86,1139,760,627,5,7229974
42770,9,42,2424,9663,896,7,4281356.2
2226,73,4,4784,3327,711,3,224310
73741,14,36,5012,8914,314,7,7377791.7
55785,82,91,1954,4648,632,10,5590650
53812,56,61,4090,1986,976,8,5390255.9
70492,3,48,7131,9518,676,5,7054127.9
70577,22,88,8860,3446,128,5,7064452.5
37879,52,95,3443,3268,851,7,3804577.4
36559,78,47,3961,4825,325,3,3658559.7
97087,98,38,6678,6415,719,9,9716102.8
62816,59,56,7894,8574,116,9,6295641
54843,45,16,8934,5916,703,2,5486701.5
79853,45,17,5601,4130,975,10,7987746.4
23119,1,14,4103,3272,410,7,2316639.4
10320,55,43,1545,2211,692,5,1038005.2
17353,2,77,1509,8685,628,2,1740330.3
73196,19,48,7389,5683,114,2,7325901.1
83934,54,31,555,3766,999,8,8400357.1
99177,51,57,9729,6362,403,9,9926523.4
84466,92,73,6674,2008,986,4,8456570.1
50619,37,33,9207,5856,314,10,5071031.9
76541,99,4,1272,6984,166,1,7656647
64105,57,96,4995,1071,462,3,6419376.1
39786,47,55,5675,9252,677,6,3984007.1
52370,73,23,9018,166,625,5,5242857.7
21722,58,25,9978,9816,951,5,2173827
62686,39,71,4240,1161,759,8,6272659.4
64087,83,29,8720,5055,404,6,6414075
25972,7,11,641,8918,838,7,2600292.1
10830,28,65,5829,9328,439,1,1093719.6
82065,96,90,8017,5993,767,8,8217209.2
66972,19,52,7292,740,967,9,6701382.9
96871,55,77,7309,4305,122,4,9690783.6
52554,82,58,180,9919,363,4,5260061.1
76017,90,81,810,3960,877,0,7603441.5
76097,46,51,3337,7250,337,1,7616002
99254,85,77,8706,8189,690,3,9931071.4
26952,86,54,3036,9694,477,3,2698982.6
36968,27,92,2785,3673,381,8,3711515.2
71610,90,100,4871,4712,745,0,7169819
50252,4,92,662,3607,278,10,5033342.4
78254,61,71,6303,2241,422,2,7831345
11933,49,21,8801,7229,140,6,1201065.5
58069,91,55,4432,6510,671,6,5819120.4
47580,45,90,2195,6708,441,2,4768584.5
45747,84,40,7612,4305,535,9,4579479.2
38515,51,94,5275,4395,596,7,3865010.3
91204,91,10,1974,1536,994,2,9127495
38425,20,88,7704,5201,837,4,3858124.5
20537,98,44,7671,1046,610,6,2056267.4
67462,52,98,5585,2304,655,2,6754742.8
32282,85,9,8348,7414,944,6,3231758.8
63380,30,53,495,5633,687,2,6341950.4
49322,8,97,3508,2918,600,2,4940658.7
72935,57,27,1099,1923,113,8,7298657.2
34410,29,28,1461,9169,568,3,3445264.5
40790,69,54,9799,5122,745,7,4080340.2
65260,34,83,1777,6854,683,7,6534195.6
43189,41,39,7762,4326,928,5,4326117
40416,14,92,289,9562,895,0,4050909
31202,12,37,1116,6511,368,0,3121833.3
72688,74,45,1941,5062,378,6,7275937.9
27119,77,25,380,3003,647,0,2717313
24916,36,55,2931,9731,523,9,2496771
88545,38,8,5715,4607,586,0,8860039.3
92102,30,88,6612,6573,340,7,9213411.9
90204,18,8,4559,2288,889,8,9025058.7
97867,19,66,3965,7291,805,3,9799102.7
70197,56,52,3200,9781,177,10,7027634
60153,39,46,5712,7364,207,5,6018727.2
71824,30,82,543,487,901,1,7190229.7
96478,98,95,2204,8880,847,0,9661311.3
93756,43,14,5339,8169,627,0,9378616.1
99170,33,85,8170,7536,728,9,9924309.4
11778,42,95,2254,5534,833,5,1185823.1
91109,59,46,1221,6533,930,5,9113552.5
71985,49,83,5614,5419,568,0,7207321.6
10978,24,79,5786,7814,427,2,1108254.8
24086,30,3,8094,7542,907,10,2410817.4
92058,66,44,9933,5348,839,0,9212309.7
32017,81,26,1912,9275,863,1,3205104
36564,51,5,2823,8934,220,10,3657736
96719,96,73,9415,7587,928,8,9685049
79851,83,38,3647,2505,997,9,7995217.8
79673,66,99,6484,3203,906,4,7981527.2
40200,51,69,8674,3793,386,0,4028239.6
54936,64,94,4655,7635,352,3,5502510.2
65975,54,63,6457,132,785,1,6603622.2
66713,10,25,7410,9851,399,1,6673050.6
80415,21,69,4326,6976,360,2,8053263.7
48057,4,50,6503,8599,121,8,4811373.1
45140,28,59,7134,1845,319,8,4520881.3
70896,81,96,497,2114,869,3,7098171
20492,15,77,833,5271,475,9,2062026.3
82196,64,28,5632,1470,167,4,8227719
83530,25,55,9247,4060,394,0,8358735.9
57838,32,74,4170,2913,286,4,5793020.2
12632,47,94,2646,9310,633,9,1271361.2
13254,91,58,1937,8763,506,9,1333885.4
90078,66,36,6583,6632,310,1,9016393.4
54765,75,12,6543,9818,101,0,5478329.3
4596,97,96,3971,559,394,8,465858.4
19575,90,75,4566,7465,306,9,1959201.3
77661,24,56,6681,8439,713,2,7775177.3
5239,100,52,3509,3333,421,8,529032.3
65630,31,28,6187,3553,290,10,6566530
62478,45,33,736,7730,980,2,6249752
63434,99,51,524,2398,556,4,6351082.3
16003,28,32,6293,398,171,10,1606578.5
49942,64,57,4558,9768,585,6,5001819
1405,96,16,6851,481,538,8,148112.8
15232,4,100,3372,1684,816,8,1528469.4
96577,68,88,9459,3552,395,0,9662991
11986,69,75,2322,3330,555,9,1204666.1
41392,20,61,1803,4452,491,2,4151181.1
57118,31,49,5712,6881,353,0,5718957.8
74880,34,53,4015,8403,425,10,7497502.3
50989,97,61,9441,8189,326,5,5105808.2
65752,15,76,2809,8094,724,3,6583468
49786,71,32,5478,4134,563,1,4984145.4
96381,73,44,4337,3782,817,3,9642408.7
53097,98,77,428,3373,737,6,5315665.5
50846,44,79,2903,6723,660,0,5091984.1
61856,17,97,8735,4950,887,8,6199110.9
2685,31,35,5553,5076,188,9,274819
24021,4,4,804,6439,354,9,2407456.7
72068,71,95,3751,2724,991,8,7221629.2
74729,92,59,5584,3958,274,1,7486919
45242,27,56,529,4812,120,9,4527632.3
350,65,40,9872,5678,345,3,37972
42179,11,40,9985,309,442,7,4221359.9
71973,32,9,2596,3306,575,1,7201696.2
19237,62,89,4135,613,888,8,1931115.2
98728,55,13,4040,9037,538,10,9880299.1
38044,67,8,5926,8903,944,1,3812193.7
20862,4,62,1330,3416,543,3,2098549.7
72815,54,37,9419,4871,376,8,7287721.5
72510,70,6,6583,9471,788,3,7255056.1
51474,68,27,8908,4796,999,3,5157614
46945,63,50,9900,6468,652,9,4702996.3
13714,36,3,8417,2147,704,2,1373673.5
29749,97,14,8565,5702,717,5,2981571.3
80167,68,31,4641,5093,748,8,8021140.8
63829,29,52,1612,3712,535,8,6388502.1
57372,33,87,3125,7179,630,1,5748423.8
46195,77,67,4603,2901,678,8,4622073
55049,8,30,4434,6989,468,7,5509865.5
8256,7,59,1713,5342,510,1,831710.5
68311,38,26,635,662,746,3,6839967.5
89885,93,40,6599,5276,487,7,8992850.4
38535,59,78,1175,430,103,8,3855421.5
18109,31,26,574,5737,774,0,1820065
18487,6,89,5262,9421,228,3,1856865.9
42276,4,100,9884,1788,586,4,4229850.6
48344,34,20,1072,4801,564,6,4836340.4
68573,45,97,1709,1714,691,2,6861756.4
43577,64,39,6517,8852,298,9,4366538.3
8584,46,98,9855,1400,615,1,873709.9
