price;speed;hd;ram;screen;ads;trend
2690.00;33.00;426.00;8.00;14.00;259.00;11.00
2489.00;33.00;340.00;4.00;14.00;259.00;11.00
2544.00;50.00;426.00;8.00;14.00;259.00;11.00
2848.00;66.00;245.00;4.00;15.00;259.00;11.00
2799.00;66.00;340.00;16.00;15.00;259.00;11.00
2059.00;33.00;120.00;4.00;14.00;259.00;11.00
1749.00;33.00;212.00;4.00;14.00;259.00;11.00
1495.00;33.00;212.00;4.00;14.00;259.00;11.00
2744.00;25.00;528.00;16.00;14.00;259.00;11.00
2699.00;66.00;245.00;8.00;15.00;259.00;11.00
1749.00;66.00;245.00;4.00;14.00;259.00;11.00
2818.00;66.00;245.00;4.00;15.00;259.00;11.00
1495.00;33.00;212.00;4.00;14.00;259.00;11.00
1790.00;25.00;107.00;2.00;14.00;259.00;11.00
1944.00;33.00;214.00;4.00;14.00;259.00;11.00
2344.00;33.00;426.00;8.00;14.00;259.00;11.00
1890.00;50.00;107.00;2.00;15.00;259.00;11.00
2644.00;66.00;426.00;8.00;14.00;259.00;11.00
1709.00;25.00;120.00;4.00;14.00;259.00;11.00
2244.00;25.00;426.00;8.00;14.00;259.00;11.00
2804.00;33.00;340.00;4.00;14.00;259.00;11.00
1795.00;50.00;340.00;4.00;14.00;259.00;11.00
2244.00;33.00;426.00;8.00;14.00;259.00;11.00
2995.00;66.00;528.00;16.00;14.00;259.00;11.00
2585.00;50.00;528.00;8.00;14.00;259.00;11.00
2595.00;66.00;424.00;4.00;17.00;259.00;11.00
2559.00;66.00;340.00;8.00;17.00;259.00;11.00
2375.00;66.00;340.00;4.00;15.00;259.00;11.00
2290.00;66.00;214.00;4.00;15.00;259.00;11.00
1895.00;33.00;340.00;8.00;15.00;259.00;11.00
2195.00;50.00;340.00;8.00;15.00;259.00;11.00
2295.00;33.00;426.00;8.00;14.00;259.00;11.00
2990.00;33.00;528.00;16.00;14.00;259.00;11.00
2455.00;33.00;545.00;8.00;14.00;259.00;11.00
1894.00;50.00;340.00;4.00;15.00;259.00;11.00
2448.00;33.00;245.00;8.00;14.00;259.00;11.00
2975.00;33.00;1370.00;8.00;14.00;259.00;11.00
2485.00;33.00;528.00;8.00;14.00;259.00;11.00
2685.00;66.00;528.00;8.00;14.00;259.00;11.00
3190.00;33.00;528.00;16.00;14.00;259.00;11.00
2444.00;33.00;426.00;8.00;14.00;259.00;11.00
2069.00;33.00;340.00;4.00;14.00;275.00;12.00
1709.00;25.00;170.00;4.00;14.00;275.00;12.00
1994.00;33.00;120.00;4.00;14.00;275.00;12.00
3090.00;66.00;528.00;16.00;15.00;275.00;12.00
1425.00;25.00;120.00;4.00;14.00;275.00;12.00
2995.00;66.00;528.00;16.00;14.00;275.00;12.00
1804.00;25.00;120.00;4.00;14.00;275.00;12.00
3015.00;66.00;424.00;8.00;17.00;275.00;12.00
1574.00;25.00;212.00;4.00;14.00;275.00;12.00
1535.00;33.00;340.00;4.00;14.00;275.00;12.00
1914.00;25.00;212.00;4.00;14.00;275.00;12.00
2214.00;25.00;120.00;4.00;14.00;275.00;12.00
2299.00;66.00;120.00;4.00;14.00;275.00;12.00
1999.00;33.00;250.00;4.00;14.00;275.00;12.00
3795.00;33.00;1000.00;16.00;14.00;275.00;12.00
1895.00;33.00;340.00;8.00;14.00;275.00;12.00
1795.00;50.00;424.00;4.00;14.00;275.00;12.00
1794.00;33.00;212.00;4.00;14.00;275.00;12.00
3899.00;66.00;527.00;16.00;17.00;275.00;12.00
1299.00;25.00;212.00;4.00;14.00;275.00;12.00
3144.00;66.00;528.00;16.00;14.00;275.00;12.00
1595.00;33.00;107.00;2.00;14.00;275.00;12.00
2890.00;66.00;426.00;8.00;14.00;275.00;12.00
2199.00;50.00;340.00;8.00;15.00;275.00;12.00
2449.00;25.00;245.00;4.00;14.00;275.00;12.00
3127.00;66.00;424.00;16.00;15.00;275.00;12.00
2995.00;66.00;528.00;8.00;15.00;275.00;12.00
2943.00;33.00;340.00;8.00;14.00;275.00;12.00
3190.00;50.00;528.00;16.00;14.00;275.00;12.00
2444.00;33.00;426.00;8.00;14.00;275.00;12.00
1995.00;33.00;424.00;8.00;14.00;275.00;12.00
1844.00;50.00;107.00;2.00;14.00;275.00;12.00
1494.00;33.00;240.00;4.00;15.00;275.00;12.00
2544.00;50.00;426.00;8.00;14.00;275.00;12.00
2290.00;66.00;214.00;4.00;15.00;275.00;12.00
1349.00;33.00;212.00;4.00;14.00;275.00;12.00
2095.00;33.00;426.00;8.00;14.00;275.00;12.00
2743.00;33.00;340.00;4.00;14.00;275.00;12.00
2135.00;33.00;540.00;8.00;15.00;275.00;12.00
2999.00;66.00;450.00;16.00;15.00;275.00;12.00
2495.00;25.00;528.00;16.00;14.00;275.00;12.00
1489.00;25.00;120.00;4.00;14.00;275.00;12.00
2644.00;66.00;426.00;8.00;14.00;275.00;12.00
2374.00;33.00;212.00;4.00;14.00;275.00;12.00
1590.00;33.00;107.00;2.00;15.00;275.00;12.00
1944.00;25.00;214.00;4.00;14.00;275.00;12.00
2654.00;33.00;340.00;4.00;14.00;275.00;12.00
1999.00;33.00;230.00;8.00;15.00;275.00;12.00
1990.00;33.00;214.00;4.00;15.00;275.00;12.00
5399.00;66.00;1200.00;32.00;17.00;275.00;12.00
2244.00;33.00;426.00;8.00;14.00;275.00;12.00
2134.00;25.00;245.00;4.00;14.00;275.00;12.00
1995.00;66.00;340.00;8.00;15.00;275.00;12.00
1499.00;33.00;170.00;4.00;14.00;275.00;12.00
2944.00;50.00;528.00;16.00;14.00;275.00;12.00
2785.00;33.00;1060.00;8.00;14.00;275.00;12.00
2854.00;33.00;340.00;8.00;14.00;275.00;12.00
2344.00;33.00;426.00;8.00;14.00;275.00;12.00
2320.00;33.00;528.00;8.00;14.00;275.00;12.00
3099.00;66.00;450.00;16.00;15.00;275.00;12.00
1644.00;33.00;107.00;2.00;14.00;275.00;12.00
2090.00;50.00;214.00;4.00;15.00;275.00;12.00
2744.00;25.00;528.00;16.00;14.00;275.00;12.00
3334.00;66.00;528.00;16.00;15.00;275.00;12.00
2844.00;33.00;528.00;16.00;14.00;275.00;12.00
2024.00;25.00;170.00;4.00;14.00;275.00;12.00
1799.00;25.00;424.00;4.00;14.00;275.00;12.00
2099.00;66.00;245.00;4.00;15.00;275.00;12.00
1890.00;33.00;214.00;4.00;15.00;275.00;12.00
1520.00;33.00;424.00;4.00;14.00;275.00;12.00
2290.00;33.00;214.00;4.00;14.00;275.00;12.00
2290.00;33.00;426.00;8.00;15.00;275.00;12.00
2969.00;33.00;340.00;4.00;14.00;275.00;12.00
2195.00;66.00;214.00;4.00;14.00;275.00;12.00
2944.00;66.00;340.00;8.00;17.00;275.00;12.00
2244.00;25.00;426.00;8.00;14.00;275.00;12.00
2190.00;33.00;214.00;4.00;14.00;275.00;12.00
1995.00;66.00;424.00;4.00;14.00;275.00;12.00
2490.00;33.00;426.00;8.00;14.00;275.00;12.00
2944.00;33.00;528.00;16.00;14.00;275.00;12.00
2185.00;33.00;340.00;8.00;17.00;275.00;12.00
1899.00;33.00;245.00;4.00;15.00;275.00;12.00
1790.00;25.00;107.00;2.00;14.00;275.00;12.00
1895.00;33.00;340.00;8.00;15.00;275.00;12.00
2444.00;66.00;214.00;4.00;14.00;275.00;12.00
2627.00;66.00;424.00;8.00;15.00;275.00;12.00
2995.00;66.00;340.00;16.00;15.00;275.00;12.00
2179.00;33.00;340.00;4.00;14.00;275.00;12.00
2444.00;50.00;426.00;8.00;14.00;275.00;12.00
3544.00;66.00;340.00;16.00;17.00;275.00;12.00
1649.00;33.00;245.00;4.00;15.00;275.00;12.00
1499.00;25.00;120.00;4.00;14.00;275.00;12.00
1798.00;25.00;170.00;4.00;14.00;275.00;12.00
2223.00;25.00;245.00;4.00;14.00;275.00;12.00
2999.00;66.00;340.00;8.00;15.00;275.00;12.00
3169.00;33.00;340.00;8.00;14.00;275.00;12.00
1999.00;33.00;340.00;8.00;14.00;275.00;12.00
1949.00;50.00;245.00;4.00;15.00;275.00;12.00
2059.00;33.00;212.00;4.00;14.00;275.00;12.00
2595.00;33.00;528.00;16.00;14.00;275.00;12.00
1275.00;25.00;212.00;4.00;14.00;275.00;12.00
3995.00;66.00;1000.00;16.00;14.00;275.00;12.00
2595.00;66.00;424.00;4.00;17.00;275.00;12.00
1695.00;25.00;214.00;4.00;14.00;275.00;12.00
2785.00;33.00;540.00;8.00;17.00;275.00;12.00
2295.00;50.00;426.00;8.00;14.00;275.00;12.00
1569.00;50.00;245.00;4.00;14.00;275.00;12.00
2559.00;66.00;340.00;8.00;17.00;275.00;12.00
2495.00;66.00;424.00;8.00;15.00;275.00;12.00
2268.00;33.00;340.00;4.00;14.00;275.00;12.00
1495.00;33.00;212.00;4.00;14.00;275.00;12.00
2895.00;66.00;520.00;8.00;14.00;275.00;12.00
2595.00;33.00;424.00;8.00;17.00;275.00;12.00
2349.00;66.00;340.00;4.00;14.00;275.00;12.00
2795.00;66.00;340.00;8.00;15.00;275.00;12.00
1988.00;25.00;120.00;4.00;14.00;275.00;12.00
1490.00;25.00;107.00;2.00;15.00;275.00;12.00
2320.00;33.00;424.00;4.00;17.00;275.00;12.00
1495.00;33.00;212.00;4.00;14.00;275.00;12.00
2390.00;50.00;426.00;8.00;15.00;275.00;12.00
1295.00;33.00;212.00;4.00;14.00;275.00;12.00
2144.00;25.00;426.00;8.00;14.00;275.00;12.00
1944.00;33.00;214.00;4.00;14.00;275.00;12.00
2495.00;66.00;540.00;8.00;14.00;275.00;12.00
2329.00;33.00;340.00;8.00;17.00;275.00;12.00
1995.00;25.00;426.00;8.00;14.00;275.00;12.00
1544.00;25.00;107.00;2.00;14.00;275.00;12.00
1790.00;50.00;107.00;2.00;15.00;275.00;12.00
1594.00;33.00;212.00;4.00;14.00;275.00;12.00
2344.00;33.00;426.00;8.00;14.00;275.00;12.00
1795.00;33.00;340.00;8.00;15.00;275.00;12.00
2985.00;66.00;540.00;8.00;17.00;275.00;12.00
2590.00;66.00;214.00;4.00;14.00;275.00;12.00
2335.00;66.00;540.00;8.00;15.00;275.00;12.00
2044.00;66.00;107.00;2.00;14.00;275.00;12.00
2195.00;33.00;426.00;8.00;14.00;275.00;12.00
2244.00;50.00;214.00;4.00;14.00;275.00;12.00
1575.00;33.00;120.00;4.00;14.00;275.00;12.00
2494.00;33.00;340.00;4.00;14.00;275.00;12.00
2844.00;33.00;528.00;16.00;14.00;275.00;12.00
1975.00;66.00;340.00;4.00;15.00;275.00;12.00
3515.00;66.00;424.00;16.00;17.00;275.00;12.00
1890.00;33.00;107.00;2.00;14.00;275.00;12.00
1844.00;25.00;214.00;4.00;14.00;275.00;12.00
1695.00;50.00;107.00;2.00;14.00;275.00;12.00
2427.00;50.00;424.00;8.00;15.00;275.00;12.00
2144.00;66.00;107.00;2.00;14.00;275.00;12.00
1894.00;50.00;340.00;4.00;15.00;275.00;12.00
2420.00;50.00;528.00;8.00;14.00;275.00;12.00
3399.00;66.00;527.00;8.00;15.00;275.00;12.00
2395.00;50.00;424.00;4.00;17.00;275.00;12.00
1795.00;50.00;340.00;4.00;14.00;275.00;12.00
1699.00;50.00;245.00;4.00;15.00;275.00;12.00
2170.00;66.00;340.00;4.00;15.00;275.00;12.00
2120.00;33.00;424.00;4.00;17.00;275.00;12.00
2690.00;50.00;426.00;8.00;14.00;275.00;12.00
1735.00;66.00;340.00;4.00;14.00;275.00;12.00
3895.00;50.00;1000.00;16.00;14.00;275.00;12.00
1475.00;33.00;250.00;4.00;14.00;275.00;12.00
2890.00;50.00;528.00;16.00;15.00;275.00;12.00
2384.00;33.00;340.00;4.00;14.00;275.00;12.00
1495.00;33.00;107.00;2.00;14.00;275.00;12.00
2399.00;50.00;340.00;8.00;17.00;275.00;12.00
2294.00;66.00;424.00;4.00;14.00;275.00;12.00
2749.00;50.00;340.00;8.00;15.00;275.00;12.00
1744.00;33.00;107.00;2.00;14.00;275.00;12.00
3044.00;50.00;528.00;16.00;14.00;275.00;12.00
1699.00;66.00;245.00;4.00;14.00;275.00;12.00
2699.00;66.00;245.00;8.00;15.00;275.00;12.00
1679.00;33.00;120.00;4.00;14.00;275.00;12.00
1599.00;25.00;212.00;4.00;14.00;275.00;12.00
2495.00;66.00;426.00;8.00;14.00;275.00;12.00
1895.00;33.00;212.00;4.00;17.00;275.00;12.00
1849.00;66.00;245.00;4.00;15.00;275.00;12.00
2620.00;66.00;528.00;8.00;14.00;275.00;12.00
2094.00;50.00;424.00;4.00;14.00;275.00;12.00
1875.00;25.00;212.00;4.00;17.00;275.00;12.00
2744.00;66.00;426.00;8.00;14.00;275.00;12.00
2449.00;66.00;425.00;8.00;15.00;275.00;12.00
2744.00;50.00;340.00;8.00;17.00;275.00;12.00
1895.00;33.00;214.00;4.00;14.00;275.00;12.00
2395.00;66.00;340.00;8.00;15.00;275.00;12.00
1295.00;25.00;214.00;4.00;14.00;275.00;12.00
1990.00;33.00;107.00;2.00;14.00;275.00;12.00
2044.00;33.00;214.00;4.00;14.00;275.00;12.00
2299.00;25.00;120.00;4.00;14.00;275.00;12.00
1895.00;66.00;107.00;2.00;14.00;275.00;12.00
1375.00;25.00;120.00;4.00;14.00;275.00;12.00
2090.00;50.00;107.00;2.00;14.00;275.00;12.00
1744.00;33.00;107.00;2.00;14.00;275.00;12.00
1995.00;50.00;214.00;4.00;14.00;275.00;12.00
2590.00;66.00;426.00;8.00;15.00;275.00;12.00
1794.00;33.00;212.00;4.00;14.00;275.00;12.00
2220.00;33.00;528.00;8.00;14.00;275.00;12.00
1749.00;33.00;212.00;4.00;14.00;275.00;12.00
2990.00;33.00;528.00;16.00;14.00;275.00;12.00
2344.00;66.00;214.00;4.00;14.00;275.00;12.00
2644.00;25.00;528.00;16.00;14.00;275.00;12.00
2225.00;66.00;340.00;8.00;15.00;275.00;12.00
2095.00;66.00;340.00;8.00;15.00;275.00;12.00
1499.00;33.00;245.00;4.00;14.00;275.00;12.00
3090.00;33.00;528.00;16.00;14.00;275.00;12.00
2385.00;66.00;340.00;8.00;17.00;275.00;12.00
3244.00;66.00;528.00;16.00;14.00;275.00;12.00
1899.00;25.00;120.00;4.00;14.00;275.00;12.00
2890.00;25.00;528.00;16.00;14.00;275.00;12.00
3714.00;66.00;527.00;8.00;15.00;275.00;12.00
2294.00;33.00;424.00;8.00;14.00;275.00;12.00
1795.00;33.00;240.00;4.00;14.00;275.00;12.00
2388.00;25.00;120.00;4.00;14.00;275.00;12.00
2044.00;33.00;214.00;4.00;14.00;275.00;12.00
1799.00;33.00;120.00;4.00;14.00;275.00;12.00
1893.00;25.00;120.00;4.00;14.00;275.00;12.00
2295.00;50.00;424.00;8.00;15.00;275.00;12.00
1790.00;25.00;214.00;4.00;15.00;275.00;12.00
1688.00;25.00;212.00;4.00;14.00;275.00;12.00
1695.00;33.00;340.00;8.00;14.00;275.00;12.00
1775.00;33.00;340.00;4.00;15.00;275.00;12.00
1970.00;33.00;340.00;4.00;15.00;275.00;12.00
2695.00;33.00;528.00;16.00;14.00;275.00;12.00
2195.00;50.00;340.00;8.00;15.00;275.00;12.00
2290.00;66.00;107.00;2.00;14.00;275.00;12.00
2815.00;50.00;424.00;8.00;17.00;275.00;12.00
1844.00;33.00;107.00;2.00;14.00;275.00;12.00
3390.00;66.00;528.00;16.00;14.00;275.00;12.00
2019.00;33.00;424.00;4.00;14.00;275.00;12.00
1395.00;33.00;214.00;4.00;14.00;275.00;12.00
1395.00;25.00;107.00;4.00;14.00;275.00;12.00
2119.00;25.00;120.00;4.00;14.00;275.00;12.00
1675.00;66.00;250.00;4.00;14.00;275.00;12.00
2590.00;25.00;528.00;16.00;15.00;275.00;12.00
2690.00;33.00;528.00;16.00;15.00;275.00;12.00
2590.00;33.00;426.00;8.00;14.00;275.00;12.00
2158.00;33.00;340.00;4.00;14.00;275.00;12.00
3994.00;66.00;424.00;32.00;15.00;275.00;12.00
2985.00;66.00;1060.00;8.00;14.00;275.00;12.00
2790.00;33.00;528.00;16.00;15.00;275.00;12.00
1819.00;33.00;424.00;4.00;14.00;275.00;12.00
2025.00;33.00;340.00;8.00;15.00;275.00;12.00
1595.00;33.00;214.00;4.00;14.00;275.00;12.00
2120.00;25.00;528.00;8.00;14.00;275.00;12.00
2100.00;25.00;424.00;4.00;17.00;275.00;12.00
2795.00;50.00;528.00;16.00;14.00;275.00;12.00
1690.00;33.00;107.00;2.00;15.00;275.00;12.00
1395.00;25.00;107.00;2.00;14.00;275.00;12.00
1990.00;66.00;107.00;2.00;15.00;275.00;12.00
1395.00;33.00;240.00;4.00;14.00;275.00;12.00
1299.00;25.00;120.00;4.00;14.00;275.00;12.00
3199.00;66.00;340.00;16.00;15.00;275.00;12.00
1595.00;25.00;340.00;8.00;14.00;275.00;12.00
2095.00;33.00;212.00;4.00;17.00;275.00;12.00
2190.00;33.00;426.00;8.00;15.00;275.00;12.00
1944.00;50.00;107.00;2.00;14.00;275.00;12.00
1804.00;25.00;120.00;4.00;14.00;275.00;12.00
2095.00;33.00;212.00;4.00;17.00;275.00;12.00
2744.00;33.00;528.00;16.00;14.00;275.00;12.00
2295.00;33.00;540.00;8.00;14.00;275.00;12.00
1578.00;25.00;120.00;4.00;14.00;275.00;12.00
2995.00;66.00;424.00;16.00;15.00;275.00;12.00
2699.00;66.00;245.00;8.00;15.00;275.00;12.00
2144.00;50.00;214.00;4.00;14.00;275.00;12.00
2799.00;66.00;340.00;16.00;15.00;275.00;12.00
2390.00;50.00;214.00;4.00;14.00;275.00;12.00
1500.00;25.00;424.00;4.00;14.00;275.00;12.00
1749.00;33.00;120.00;4.00;14.00;275.00;12.00
2090.00;25.00;426.00;8.00;15.00;275.00;12.00
2390.00;25.00;426.00;8.00;14.00;275.00;12.00
1720.00;33.00;424.00;4.00;14.00;275.00;12.00
1768.00;33.00;120.00;4.00;14.00;275.00;12.00
1795.00;33.00;214.00;4.00;14.00;275.00;12.00
1644.00;25.00;107.00;2.00;14.00;275.00;12.00
2090.00;25.00;214.00;4.00;14.00;275.00;12.00
1299.00;25.00;170.00;4.00;14.00;275.00;12.00
2144.00;33.00;214.00;4.00;14.00;275.00;12.00
1799.00;33.00;230.00;4.00;14.00;275.00;12.00
2290.00;66.00;214.00;4.00;15.00;216.00;13.00
1299.00;33.00;212.00;4.00;14.00;216.00;13.00
1744.00;33.00;107.00;2.00;14.00;216.00;13.00
1644.00;25.00;107.00;2.00;14.00;216.00;13.00
2644.00;66.00;426.00;8.00;14.00;216.00;13.00
2420.00;50.00;528.00;8.00;14.00;216.00;13.00
1790.00;50.00;107.00;2.00;15.00;216.00;13.00
1644.00;33.00;107.00;2.00;14.00;216.00;13.00
3094.00;66.00;340.00;4.00;14.00;216.00;13.00
2590.00;33.00;426.00;8.00;14.00;216.00;13.00
1844.00;50.00;107.00;2.00;14.00;216.00;13.00
2790.00;33.00;528.00;16.00;15.00;216.00;13.00
2844.00;33.00;528.00;16.00;14.00;216.00;13.00
3699.00;66.00;527.00;16.00;17.00;216.00;13.00
2779.00;66.00;340.00;4.00;14.00;216.00;13.00
1689.00;25.00;212.00;4.00;14.00;216.00;13.00
2769.00;33.00;340.00;8.00;15.00;216.00;13.00
1590.00;33.00;107.00;2.00;15.00;216.00;13.00
2890.00;50.00;528.00;16.00;15.00;216.00;13.00
2190.00;33.00;426.00;8.00;15.00;216.00;13.00
2185.00;33.00;420.00;8.00;17.00;216.00;13.00
1819.00;33.00;120.00;4.00;14.00;216.00;13.00
1795.00;33.00;420.00;8.00;15.00;216.00;13.00
2944.00;33.00;528.00;16.00;14.00;216.00;13.00
2134.00;33.00;120.00;4.00;14.00;216.00;13.00
1695.00;33.00;420.00;4.00;15.00;216.00;13.00
2144.00;50.00;214.00;4.00;14.00;216.00;13.00
2244.00;33.00;426.00;8.00;14.00;216.00;13.00
2385.00;66.00;420.00;8.00;17.00;216.00;13.00
1799.00;66.00;245.00;4.00;15.00;216.00;13.00
1139.00;33.00;125.00;2.00;14.00;216.00;13.00
1975.00;66.00;420.00;4.00;14.00;216.00;13.00
1558.00;25.00;120.00;4.00;14.00;216.00;13.00
2698.00;50.00;320.00;8.00;15.00;216.00;13.00
2044.00;66.00;107.00;2.00;14.00;216.00;13.00
2844.00;33.00;528.00;16.00;14.00;216.00;13.00
1744.00;33.00;107.00;2.00;14.00;216.00;13.00
1999.00;33.00;340.00;8.00;14.00;216.00;13.00
1749.00;33.00;120.00;4.00;14.00;216.00;13.00
2690.00;50.00;426.00;8.00;14.00;216.00;13.00
2744.00;25.00;528.00;16.00;14.00;216.00;13.00
2390.00;50.00;214.00;4.00;14.00;216.00;13.00
3090.00;33.00;528.00;16.00;14.00;216.00;13.00
1990.00;66.00;107.00;2.00;15.00;216.00;13.00
1795.00;33.00;240.00;4.00;14.00;216.00;13.00
1895.00;33.00;214.00;4.00;14.00;216.00;13.00
2044.00;33.00;214.00;4.00;14.00;216.00;13.00
2195.00;50.00;340.00;8.00;15.00;216.00;13.00
2849.00;50.00;340.00;8.00;15.00;216.00;13.00
1799.00;33.00;270.00;4.00;14.00;216.00;13.00
2495.00;25.00;528.00;16.00;14.00;216.00;13.00
2744.00;50.00;340.00;8.00;17.00;216.00;13.00
2090.00;50.00;214.00;4.00;15.00;216.00;13.00
2144.00;33.00;214.00;4.00;14.00;216.00;13.00
2590.00;66.00;426.00;8.00;15.00;216.00;13.00
2328.00;66.00;212.00;4.00;14.00;216.00;13.00
1494.00;33.00;240.00;4.00;15.00;216.00;13.00
2397.00;66.00;270.00;4.00;14.00;216.00;13.00
2999.00;66.00;340.00;8.00;15.00;216.00;13.00
2290.00;33.00;426.00;8.00;15.00;216.00;13.00
2490.00;33.00;426.00;8.00;14.00;216.00;13.00
2290.00;33.00;214.00;4.00;14.00;216.00;13.00
2799.00;50.00;320.00;8.00;15.00;216.00;13.00
999.00;33.00;125.00;2.00;14.00;216.00;13.00
3090.00;66.00;528.00;16.00;15.00;216.00;13.00
2695.00;33.00;528.00;16.00;14.00;216.00;13.00
1899.00;33.00;245.00;4.00;15.00;216.00;13.00
1795.00;33.00;214.00;4.00;14.00;216.00;13.00
1995.00;66.00;420.00;8.00;15.00;216.00;13.00
2354.00;33.00;212.00;4.00;14.00;216.00;13.00
1579.00;33.00;245.00;4.00;15.00;216.00;13.00
2944.00;50.00;528.00;16.00;14.00;216.00;13.00
1797.00;25.00;270.00;4.00;14.00;216.00;13.00
2199.00;33.00;340.00;8.00;17.00;216.00;13.00
1844.00;33.00;107.00;2.00;14.00;216.00;13.00
2499.00;50.00;320.00;8.00;15.00;216.00;13.00
2090.00;50.00;107.00;2.00;14.00;216.00;13.00
2195.00;66.00;214.00;4.00;14.00;216.00;13.00
1990.00;33.00;107.00;2.00;14.00;216.00;13.00
2259.00;33.00;245.00;4.00;14.00;216.00;13.00
2690.00;33.00;528.00;16.00;15.00;216.00;13.00
2723.00;33.00;340.00;4.00;14.00;216.00;13.00
3354.00;66.00;420.00;4.00;15.00;216.00;13.00
2099.00;66.00;245.00;4.00;15.00;216.00;13.00
2320.00;33.00;528.00;8.00;14.00;216.00;13.00
2744.00;33.00;528.00;16.00;14.00;216.00;13.00
1295.00;25.00;107.00;4.00;14.00;216.00;13.00
2593.00;50.00;212.00;4.00;14.00;216.00;13.00
2390.00;25.00;426.00;8.00;14.00;216.00;13.00
2495.00;66.00;426.00;8.00;14.00;216.00;13.00
1395.00;25.00;107.00;2.00;14.00;216.00;13.00
2095.00;33.00;426.00;8.00;14.00;216.00;13.00
2444.00;66.00;214.00;4.00;14.00;216.00;13.00
2643.00;66.00;212.00;4.00;14.00;216.00;13.00
2620.00;66.00;528.00;8.00;14.00;216.00;13.00
1475.00;33.00;120.00;4.00;14.00;216.00;13.00
2699.00;66.00;528.00;8.00;15.00;216.00;13.00
1908.00;33.00;120.00;4.00;14.00;216.00;13.00
2590.00;25.00;528.00;16.00;15.00;216.00;13.00
1795.00;50.00;340.00;4.00;14.00;216.00;13.00
3190.00;50.00;528.00;16.00;14.00;216.00;13.00
3544.00;66.00;340.00;16.00;17.00;216.00;13.00
2090.00;25.00;426.00;8.00;15.00;216.00;13.00
1495.00;33.00;107.00;2.00;14.00;216.00;13.00
2417.00;66.00;212.00;4.00;14.00;216.00;13.00
2890.00;25.00;528.00;16.00;14.00;216.00;13.00
1629.00;50.00;245.00;4.00;15.00;216.00;13.00
2295.00;50.00;426.00;8.00;14.00;216.00;13.00
1995.00;25.00;426.00;8.00;14.00;216.00;13.00
1895.00;66.00;420.00;4.00;15.00;216.00;13.00
2595.00;33.00;528.00;16.00;14.00;216.00;13.00
1795.00;66.00;420.00;4.00;14.00;216.00;13.00
1690.00;33.00;107.00;2.00;15.00;216.00;13.00
2244.00;25.00;426.00;8.00;14.00;216.00;13.00
1990.00;33.00;214.00;4.00;15.00;216.00;13.00
2995.00;66.00;528.00;16.00;14.00;216.00;13.00
2744.00;66.00;426.00;8.00;14.00;216.00;13.00
1894.00;50.00;340.00;4.00;15.00;216.00;13.00
1890.00;33.00;107.00;2.00;14.00;216.00;13.00
2868.00;66.00;340.00;4.00;14.00;216.00;13.00
1699.00;33.00;120.00;4.00;14.00;216.00;13.00
2144.00;25.00;426.00;8.00;14.00;216.00;13.00
1499.00;50.00;245.00;4.00;14.00;216.00;13.00
1490.00;25.00;107.00;2.00;15.00;216.00;13.00
2990.00;33.00;528.00;16.00;14.00;216.00;13.00
1890.00;33.00;214.00;4.00;15.00;216.00;13.00
2995.00;66.00;528.00;8.00;15.00;216.00;13.00
1299.00;25.00;120.00;4.00;14.00;216.00;13.00
1949.00;50.00;245.00;4.00;15.00;216.00;13.00
2995.00;66.00;528.00;16.00;14.00;216.00;13.00
1944.00;33.00;214.00;4.00;14.00;216.00;13.00
1595.00;33.00;420.00;4.00;14.00;216.00;13.00
1399.00;25.00;270.00;4.00;14.00;216.00;13.00
2999.00;66.00;450.00;16.00;15.00;216.00;13.00
1982.00;25.00;212.00;4.00;14.00;216.00;13.00
2544.00;50.00;426.00;8.00;14.00;216.00;13.00
2890.00;66.00;426.00;8.00;14.00;216.00;13.00
2395.00;66.00;340.00;8.00;14.00;216.00;13.00
2609.00;66.00;245.00;4.00;14.00;216.00;13.00
3097.00;66.00;528.00;8.00;15.00;216.00;13.00
2799.00;50.00;230.00;8.00;15.00;216.00;13.00
2590.00;66.00;214.00;4.00;14.00;216.00;13.00
1778.00;25.00;212.00;4.00;14.00;216.00;13.00
3198.00;66.00;450.00;16.00;15.00;216.00;13.00
1784.00;25.00;120.00;4.00;14.00;216.00;13.00
2090.00;25.00;214.00;4.00;14.00;216.00;13.00
4799.00;66.00;1000.00;16.00;17.00;216.00;13.00
2795.00;66.00;340.00;8.00;15.00;216.00;13.00
1449.00;33.00;245.00;4.00;14.00;216.00;13.00
2799.00;66.00;340.00;16.00;15.00;216.00;13.00
3334.00;66.00;528.00;16.00;15.00;216.00;13.00
2290.00;66.00;107.00;2.00;14.00;216.00;13.00
1375.00;25.00;120.00;4.00;14.00;216.00;13.00
1799.00;33.00;170.00;4.00;14.00;216.00;13.00
2429.00;66.00;340.00;8.00;17.00;216.00;13.00
1895.00;66.00;107.00;2.00;14.00;216.00;13.00
1844.00;25.00;214.00;4.00;14.00;216.00;13.00
3397.00;66.00;450.00;16.00;15.00;216.00;13.00
2995.00;66.00;340.00;16.00;15.00;216.00;13.00
2120.00;25.00;528.00;8.00;14.00;216.00;13.00
3485.00;66.00;540.00;16.00;17.00;216.00;13.00
1944.00;25.00;214.00;4.00;14.00;216.00;13.00
1790.00;25.00;214.00;4.00;15.00;216.00;13.00
2644.00;25.00;528.00;16.00;14.00;216.00;13.00
1599.00;33.00;120.00;4.00;14.00;216.00;13.00
