id;host_id;latitude;longitude;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;;;;;;;
3835334;539204;4.079.998;-7.396.404;145;15;0;;;1;0;;;;;;;
3835633;19708200;4.063.888;-7.391.729;45;3;23;23/06/2019;0.39;3;327;;;;;;;
3835681;3339701;4.077.478;-7.391.913;50;1;164;20/06/2019;2.78;4;308;;;;;;;
3835740;18397763;4.068.769;-7.393.074;72;2;36;29/06/2019;0.61;7;71;;;;;;;
3835757;3339701;4.077.376;-7.391.855;50;1;207;21/06/2019;3.48;4;311;;;;;;;
3835766;18397763;4.068.565;-7.393.249;57;2;43;26/05/2019;0.72;7;58;;;;;;;
3836180;19758346;4.073.648;-7.400.173;225;3;5;19/06/2016;0.08;1;0;;;;;;;
3836189;9314076;4.069.291;-7.395.142;80;1;0;;;1;0;;;;;;;
3836199;19758179;4.076.287;-7.388.367;120;3;102;04/06/2019;1.73;1;300;;;;;;;
3838056;4091348;4.071.241;-739.653;450;4;0;;;1;0;;;;;;;
3838375;177233;4.079.903;-7.396.451;249;2;80;06/07/2019;1.35;1;58;;;;;;;
3838388;19772879;4.083.818;-7.394.303;100;1;0;;;1;0;;;;;;;
3838416;107340;4.065.806;-7.395.815;225;4;3;19/10/2014;0.05;1;0;;;;;;;
3839364;9332835;4.089.022;-739.039;95;14;3;05/07/2019;0.13;1;0;;;;;;;
3840000;19783353;4.070.955;-7.395.085;90;4;17;24/01/2019;0.29;1;4;;;;;;;
3840127;1459837;4.068.056;-739.151;101;10;16;27/05/2018;0.29;1;0;;;;;;;
3840286;1482208;4.071.159;-7.394.043;246;2;25;31/03/2019;0.54;2;0;;;;;;;
3840324;10366196;4.070.859;-7.394.639;120;5;18;26/02/2019;0.32;1;188;;;;;;;
3840541;19785817;4.069.054;-7.399.039;150;3;68;13/06/2019;1.35;1;88;;;;;;;
3841033;9708374;4.063.592;-7.402.704;119;1;1;09/01/2016;0.02;1;0;;;;;;;
3841048;18286622;4.072.174;-7.398.501;150;1;8;19/06/2015;0.13;1;0;;;;;;;
3841113;2222500;4.077.993;-7.394.939;80;5;18;18/11/2017;0.3;2;118;;;;;;;
3842694;1277222;4.058.581;-739.383;189;2;13;25/10/2016;0.27;1;0;;;;;;;
3847733;12971995;4.068.082;-7.393.599;90;3;39;23/05/2015;0.67;1;0;;;;;;;
3848324;11495251;4.073.123;-7.400.428;200;5;1;30/08/2014;0.02;1;0;;;;;;;
3848431;19839188;4.082.019;-7.395.448;120;25;6;23/01/2019;0.11;1;225;;;;;;;
3849226;5369757;4.072.569;-7.400.331;149;1;55;22/05/2019;0.94;1;354;;;;;;;
3849347;1475015;4.076.236;-7.396.642;130;30;2;16/07/2016;0.04;52;365;;;;;;;
3850254;5175407;406.998;-7.393.265;35;10;20;01/02/2018;0.34;1;0;;;;;;;
3850493;19349568;406.225;-7.392.578;139;3;108;06/07/2019;1.83;1;353;;;;;;;
3850967;3424306;406.692;-7.394.739;100;2;11;08/08/2016;0.24;1;0;;;;;;;
3851498;19860559;4.078.802;-7.397.509;65;30;12;30/09/2017;0.21;1;336;;;;;;;
3851623;1582736;407.338;-7.399.498;200;5;7;05/01/2019;0.18;1;0;;;;;;;
3851719;4940167;4.073.608;-739.857;99;4;26;27/04/2017;0.49;1;0;;;;;;;
3851911;14902860;406.847;-7.394.523;115;2;59;08/06/2019;1.02;5;337;;;;;;;
3852261;19866189;4.058.835;-7.379.565;149;1;91;01/07/2019;1.53;5;358;;;;;;;
3852988;12615927;4.065.957;-7.399.253;135;3;15;07/07/2019;0.32;1;10;;;;;;;
3857180;3861404;4.065.575;-739.609;150;5;11;31/10/2016;0.23;2;0;;;;;;;
3857863;19902271;4.083.602;-7.394.294;105;3;104;24/06/2019;1.79;1;288;;;;;;;
3858105;5174082;4.068.404;-74.004;75;8;1;25/08/2014;0.02;1;0;;;;;;;
3858822;7782769;4.073.824;-7.400.027;175;3;45;17/07/2018;1.05;1;0;;;;;;;
3860464;1812825;4.068.695;-7.392.947;135;3;8;10/09/2015;0.14;1;0;;;;;;;
3860762;1908606;4.068.989;-7.395.428;72;5;0;;;1;88;;;;;;;
3860899;12749383;4.070.684;-7.394.227;60;1;0;;;1;0;;;;;;;
3861713;13644183;4.072.241;-7.394.179;97;5;3;16/09/2015;0.06;1;0;;;;;;;
3861943;14733148;4.076.052;-7.399.115;860;4;39;17/08/2016;0.67;1;365;;;;;;;
3864528;19800918;4.076.053;-7.399.002;200;1;0;;;1;0;;;;;;;
3866538;19961114;4.078.789;-7.397.427;98;3;233;26/06/2019;3.97;1;33;;;;;;;
3866843;1475015;4.076.908;-7.398.483;87;30;5;16/03/2019;0.1;52;365;;;;;;;
3866888;17770287;407.495;-7.398.313;150;30;13;05/05/2019;0.23;14;331;;;;;;;
3867293;18260299;4.069.349;-7.390.726;50;4;3;09/01/2019;0.06;6;79;;;;;;;
3867705;16098958;407.937;-739.659;185;30;2;16/07/2018;0.13;96;310;;;;;;;
3868100;47459;4.072.168;-7.398.876;225;2;16;28/04/2019;0.28;1;0;;;;;;;
3868344;14902860;4.068.374;-73.942;151;5;51;07/06/2019;0.87;5;318;;;;;;;
3869398;2718526;4.073.385;-7.395.418;75;1;42;18/06/2019;0.72;1;10;;;;;;;
3869762;8180517;4.078.124;-7.395.227;110;1;0;;;1;0;;;;;;;
3869779;4089400;4.070.818;-7.392.256;150;2;254;20/06/2019;4.33;1;294;;;;;;;
3870158;19986984;4.073.263;-7.398.728;145;4;17;17/06/2019;0.29;1;0;;;;;;;
3870294;736815;4.072.471;-7.398.673;250;4;28;09/06/2019;0.49;1;4;;;;;;;
3870793;19993822;4.074.122;-7.388.641;170;1;4;27/09/2015;0.07;1;90;;;;;;;
3874702;16765013;4.068.423;-7.396.242;145;5;53;02/06/2019;0.9;1;14;;;;;;;
3874870;4564600;4.072.915;-7.398.501;200;6;19;06/07/2017;0.32;1;0;;;;;;;
3875294;20022909;406.749;-7.395.166;50;1;5;25/09/2016;0.09;1;0;;;;;;;
3876850;20033436;4.079.254;-7.397.531;250;1;6;19/05/2015;0.1;1;365;;;;;;;
3880588;4084075;4.074.712;-7.397.434;229;2;21;31/12/2018;0.36;1;0;;;;;;;
3881808;18051112;4.078.697;-7.394.999;129;2;12;10/05/2016;0.2;1;0;;;;;;;
3882103;16098958;4.076.665;-739.866;250;30;0;;;96;281;;;;;;;
3882466;16098958;4.079.563;-739.664;168;30;4;31/03/2019;0.16;96;283;;;;;;;
3882682;194994;4.081.419;-7.394.717;80;4;27;29/10/2018;0.46;1;196;;;;;;;
3883020;12556197;4.066.856;-7.395.619;104;5;45;30/06/2019;0.77;2;159;;;;;;;
3884105;20084270;4.066.021;-7.396.001;100;2;7;26/08/2018;0.12;1;0;;;;;;;
3884893;16715941;4.079.887;-7.394.178;95;1;297;03/07/2019;5.03;2;127;;;;;;;
3885177;4680747;4.075.664;-7.379.975;95;2;2;19/05/2019;0.06;1;267;;;;;;;
3887138;176285;406.742;-7.396.639;200;7;2;24/06/2015;0.03;1;0;;;;;;;
3887381;8179499;4.073.177;-7.398.598;180;5;0;;;1;0;;;;;;;
3888469;8834412;4.081.321;-7.390.259;100;3;2;02/01/2019;0.22;2;207;;;;;;;
3888752;20116872;4.077.571;-7.397.757;195;1;401;30/06/2019;6.76;1;178;;;;;;;
3889997;3150902;4.074.057;-7.399.977;299;5;1;03/03/2018;0.06;1;0;;;;;;;
3890417;18260299;4.069.439;-7.390.715;45;30;7;02/01/2019;0.74;6;92;;;;;;;
3891031;20133610;407.094;-7.400.278;139;365;13;15/07/2015;0.23;1;365;;;;;;;
3891370;20136355;4.072.241;-7.399.592;200;4;3;13/09/2015;0.05;1;0;;;;;;;
3892700;46969;406.205;-7.407.451;70;2;242;30/06/2019;4.09;1;256;;;;;;;
3895289;20156576;4.072.829;-7.395.354;50;7;1;28/08/2014;0.02;1;0;;;;;;;
3895455;157795;4.067.658;-7.394.683;42;4;4;17/07/2018;0.11;2;0;;;;;;;
3895930;20166817;4.071.959;-7.394.795;116;28;45;31/05/2019;0.76;1;35;;;;;;;
3896579;20171951;4.073.957;-7.400.027;200;4;1;19/09/2015;0.02;1;0;;;;;;;
3896701;20172814;4.072.859;-7.397.915;129;4;32;25/05/2019;0.56;1;365;;;;;;;
3897387;20177472;4.067.927;-7.397.434;125;2;117;30/06/2019;1.99;1;270;;;;;;;
3897601;18572906;4.067.053;-7.398.558;55;3;4;19/09/2016;0.07;1;0;;;;;;;
3898329;20177186;4.070.943;-7.401.405;200;2;6;12/10/2015;0.1;1;0;;;;;;;
3902156;5072123;4.069.098;-7.397.989;165;29;7;04/01/2019;0.27;2;159;;;;;;;
3902791;6426063;4.073.377;-740.057;199;5;5;29/04/2016;0.08;1;0;;;;;;;
3903173;18481203;4.073.374;-739.976;150;3;15;30/07/2016;0.26;1;0;;;;;;;
3903284;9990930;4.071.751;-7.395.895;95;1;0;;;1;0;;;;;;;
3904135;2316267;407.083;-7.394.846;90;1;10;03/01/2019;0.17;1;365;;;;;;;
3905849;3097631;407.364;-7.398.436;120;10;51;01/07/2019;0.86;1;64;;;;;;;
3907413;20169857;4.069.458;-7.394.314;40;1;73;08/06/2019;1.23;2;190;;;;;;;
3907603;14890430;4.071.223;-7.394.169;75;3;174;01/07/2019;2.96;1;311;;;;;;;
3908094;5879951;4.070.617;-7.393.674;68;5;5;20/09/2017;0.11;1;0;;;;;;;
3908257;20243795;4.068.137;-739.565;75;2;99;11/06/2019;1.67;3;365;;;;;;;
3911451;10352213;4.081.488;-7.396.058;45;2;7;16/07/2017;0.12;2;0;;;;;;;
3911453;20260083;4.079.332;-7.394.105;45;1;6;14/09/2017;0.21;1;0;;;;;;;
3911632;12348871;4.064.487;-7.397.895;65;1;74;02/07/2019;1.26;2;21;;;;;;;
3912794;102525;4.066.714;-7.398.401;75;3;14;19/05/2019;0.24;2;347;;;;;;;
3913541;4934489;4.076.008;-73.992;84;2;5;23/12/2018;0.09;3;0;;;;;;;
3913635;18834080;4.071.672;-7.399.184;130;2;101;28/07/2017;1.71;1;0;;;;;;;
3914400;960861;4.067.652;-7.396.442;50;30;12;09/05/2017;0.2;1;0;;;;;;;
3914773;2045335;4.078.099;-7.397.416;150;3;50;01/01/2019;0.85;1;365;;;;;;;
3914962;20278196;4.066.165;-7.392.536;95;2;7;13/10/2018;0.13;3;365;;;;;;;
3915042;9081271;4.074.933;-739.724;300;1;2;08/12/2014;0.03;1;0;;;;;;;
3915796;1475015;4.076.904;-7.398.494;113;30;8;01/07/2018;0.13;52;258;;;;;;;
3916312;20286123;4.082.079;-7.395.115;145;1;23;02/06/2019;0.39;1;219;;;;;;;
3917007;4718049;4.071.981;-7.395.558;150;3;0;;;1;0;;;;;;;
3920562;16715941;4.079.882;-7.394.266;90;1;295;27/06/2019;4.99;2;155;;;;;;;
3922417;7245581;4.075.076;-7.399.588;95;30;15;15/01/2019;0.27;19;204;;;;;;;
3923128;13347167;4.077.237;-7.395.536;118;30;3;31/08/2018;0.1;29;282;;;;;;;
3923538;20324827;4.064.117;-7.396.167;75;5;2;23/09/2015;0.03;1;0;;;;;;;
3924092;13135873;4.077.595;-7.397.966;225;7;26;23/05/2019;0.68;1;85;;;;;;;
3924325;20278196;4.066.336;-7.392.656;81;2;4;31/10/2016;0.08;3;364;;;;;;;
3924397;20329737;4.071.267;-7.395.721;190;2;4;29/09/2015;0.08;1;0;;;;;;;
3924506;452781;4.067.297;-7.395.489;75;1;3;11/10/2015;0.05;1;0;;;;;;;
3924619;1216362;4.065.271;-7.396.074;59;2;12;10/02/2017;0.2;4;189;;;;;;;
3924820;1632428;4.082.035;-7.395.529;99;1;75;27/06/2018;1.31;2;361;;;;;;;
3925426;2224374;4.071.293;-7.395.321;270;7;0;;;1;0;;;;;;;
3928241;14549202;4.071.957;-739.863;140;70;0;;;1;83;;;;;;;
3928525;16101222;4.070.563;-7.400.878;275;3;9;26/05/2018;0.19;1;0;;;;;;;
3928833;1331180;406.845;-7.391.193;1000;2;0;;;1;0;;;;;;;
3929669;622694;4.072.942;-7.395.291;120;28;12;22/12/2016;0.22;1;0;;;;;;;
3930149;92782;40.723;-7.394.237;125;3;11;24/10/2015;0.19;1;0;;;;;;;
3930842;1568383;4.071.494;-7.393.906;75;30;1;28/04/2019;0.42;1;271;;;;;;;
3930878;20364466;4.072.509;-7.397.898;117;3;7;25/05/2018;0.12;1;7;;;;;;;
3933059;20377328;4.085.749;-7.393.258;80;1;4;07/12/2015;0.07;1;0;;;;;;;
3933382;20379079;407.512;-7.394.019;60;6;3;26/07/2016;0.08;1;0;;;;;;;
3936970;1406214;406.926;-7.397.337;103;3;169;30/12/2018;2.88;1;192;;;;;;;
3939041;284199;4.074.946;-7.389.505;65;1;1;12/02/2018;0.06;2;0;;;;;;;
3939086;881214;4.080.866;-7.392.069;45;5;14;26/08/2017;0.28;1;0;;;;;;;
3939535;20411855;4.071.009;-738.196;70;3;64;26/09/2018;1.16;1;282;;;;;;;
3940301;7837510;4.085.722;-7.393.354;90;7;1;17/10/2014;0.02;1;124;;;;;;;
3942731;2555556;4.070.797;-7.401.693;225;5;7;31/12/2015;0.12;1;0;;;;;;;
3943279;20433199;4.072.186;-7.397.663;125;14;2;26/08/2018;0.04;1;3;;;;;;;
3943879;20435647;4.071.713;-7.395.669;175;2;76;21/06/2019;1.29;1;19;;;;;;;
3944200;20438402;4.079.508;-7.393.256;195;3;25;05/11/2018;0.43;3;0;;;;;;;
3944233;12351216;4.075.848;-7.398.414;130;4;177;21/06/2019;3.01;1;235;;;;;;;
3944499;6771709;4.067.081;-7.395.761;96;3;1;18/09/2014;0.02;1;0;;;;;;;
3944625;20440955;4.069.417;-7.399.443;129;2;199;06/07/2019;3.42;1;298;;;;;;;
3944627;71418;4.073.845;-7.398.373;200;7;10;29/06/2018;0.17;1;100;;;;;;;
3945796;20447869;4.074.533;-7.397.956;95;4;11;02/01/2019;0.19;2;0;;;;;;;
3946018;20449160;4.075.977;-7.398.763;189;2;57;07/07/2019;1.18;1;9;;;;;;;
3946115;20449763;4.080.075;-739.677;450;1;1;30/12/2016;0.03;1;121;;;;;;;
3946177;20438402;407.948;-7.393.457;264;3;38;01/10/2018;0.65;3;0;;;;;;;
3946201;5650180;4.074.471;-7.388.075;45;30;20;09/11/2018;0.34;2;188;;;;;;;
3946239;20449694;4.068.646;-7.395.975;150;2;11;08/06/2018;0.42;1;0;;;;;;;
3946288;20438402;4.079.365;-739.349;540;3;20;05/12/2018;0.38;3;350;;;;;;;
3946471;7739416;4.065.101;-7.395.517;95;3;0;;;1;365;;;;;;;
3948939;20464791;4.078.829;-7.397.053;230;6;1;24/10/2014;0.02;1;0;;;;;;;
3950114;10528897;4.076.957;-7.391.502;65;2;16;01/07/2019;0.27;1;302;;;;;;;
3951363;9769764;4.068.819;-7.391.594;70;30;0;;;1;0;;;;;;;
3952093;20484008;4.079.407;-7.397.513;160;4;75;29/06/2019;1.31;2;8;;;;;;;
3952676;3097283;4.071.305;-7.394.334;200;6;0;;;1;0;;;;;;;
3952731;20435679;4.065.527;-7.397.853;138;5;1;26/09/2018;0.1;1;0;;;;;;;
3953314;295128;4.081.192;-7.385.334;155;1;19;01/07/2019;0.35;7;332;;;;;;;
3953415;295128;4.081.225;-7.385.349;75;2;0;;;7;349;;;;;;;
3953585;7580038;4.082.546;-7.394.629;39;4;33;04/06/2019;0.57;3;292;;;;;;;
3953942;8015051;4.067.042;-7.395.608;115;2;76;16/06/2019;1.3;1;283;;;;;;;
3957619;12485770;4.072.699;-740.012;110;30;3;26/03/2017;0.05;9;333;;;;;;;
3958460;10194688;4.077.323;-7.398.014;100;3;172;01/07/2019;2.93;1;214;;;;;;;
3959369;2032408;4.071.185;-7.401.719;225;3;2;03/11/2015;0.04;1;0;;;;;;;
3962389;20534981;4.061.938;-7.392.471;125;14;10;25/01/2019;0.21;1;180;;;;;;;
3962586;20536249;4.073.371;-7.398.576;150;1;1;14/09/2014;0.02;1;0;;;;;;;
3963137;5742948;4.068.295;-7.391.472;199;4;9;01/07/2017;0.23;1;0;;;;;;;
3963345;978546;4.073.152;-7.398.676;250;3;12;11/02/2018;0.25;1;0;;;;;;;
3963635;20543178;4.068.043;-7.393.705;210;2;10;18/05/2019;0.21;2;180;;;;;;;
3967160;20555401;4.063.628;-7.407.763;180;2;139;23/06/2019;2.42;1;263;;;;;;;
3967492;5160894;4.072.777;-7.399.005;129;5;26;03/06/2019;0.58;1;0;;;;;;;
3967945;18481481;4.079.347;-7.395.029;90;1;265;06/01/2019;4.5;1;36;;;;;;;
3968434;1100494;4.082.257;-7.395.565;50;30;46;24/08/2017;0.79;3;330;;;;;;;
3968610;20567256;4.072.818;-739.981;140;1;37;26/06/2019;0.66;1;19;;;;;;;
3970224;1033829;4.068.692;-7.393.113;150;2;5;29/12/2018;0.09;1;0;;;;;;;
3970345;363472;4.072.088;-7.398.149;233;30;17;15/07/2018;0.33;1;364;;;;;;;
3970562;15309829;4.073.057;-7.398.726;170;2;1;01/01/2019;0.16;1;0;;;;;;;
3970701;20278196;4.066.303;-7.392.526;60;2;6;03/02/2019;0.26;3;326;;;;;;;
3970724;3339819;406.723;-7.395.951;200;2;3;26/05/2015;0.05;1;0;;;;;;;
3970755;3164949;4.068.781;-7.399.415;160;4;0;;;1;0;;;;;;;
3970936;1475015;4.073.771;-7.398.058;150;30;1;08/10/2014;0.02;52;342;;;;;;;
3971065;20580437;4.071.276;-7.395.114;140;2;3;04/09/2017;0.12;1;0;;;;;;;
3971526;1840581;4.063.762;-7.396.155;65;1;0;;;1;0;;;;;;;
3971534;14741088;4.067.845;-7.399.983;60;3;3;01/12/2017;0.07;1;0;;;;;;;
3971580;17576229;4.063.562;-740.235;130;3;1;26/05/2018;0.07;1;83;;;;;;;
3971948;19808313;4.068.316;-7.396.163;103;1;0;;;1;0;;;;;;;
3973944;1401835;4.070.974;-7.395.612;89;2;30;26/05/2019;0.52;3;219;;;;;;;
3974464;20047729;4.078.789;-7.397.679;50;5;0;;;1;0;;;;;;;
3975630;20604091;4.074.433;-7.391.172;150;2;110;27/06/2019;1.86;1;294;;;;;;;
3979360;20624434;4.074.819;-739.856;240;3;7;07/04/2015;0.13;1;0;;;;;;;
3979611;19407840;4.075.592;-7.395.515;1400;90;31;03/12/2015;0.53;1;88;;;;;;;
3979613;20625992;4.074.892;-7.388.883;200;2;0;;;1;364;;;;;;;
3979628;2766755;408.095;-7.395.395;88;2;171;16/06/2019;2.93;2;234;;;;;;;
3979714;557329;408.012;-7.395.424;75;1;6;13/06/2019;0.1;1;315;;;;;;;
3980487;3424328;4.073.923;-7.399.827;500;1;27;17/09/2016;0.46;1;90;;;;;;;
3983422;17546682;4.074.496;-7.399.934;125;4;1;19/07/2018;0.08;1;0;;;;;;;
3983469;8734291;4.080.311;-7.396.648;75;1;65;05/07/2019;1.12;1;301;;;;;;;
3983643;1475015;4.073.731;-7.398.338;130;30;2;30/10/2015;0.04;52;335;;;;;;;
3984168;2119276;4.073.256;-7.398.558;170;30;11;09/05/2019;0.19;39;319;;;;;;;
3985673;6337882;4.075.319;-7.400.159;300;2;11;20/05/2019;0.19;1;137;;;;;;;
3987571;20670026;4.068.084;-7.394.779;115;2;259;30/06/2019;4.43;1;285;;;;;;;
3987599;20670246;406.876;-739.167;93;30;23;24/06/2018;0.4;1;226;;;;;;;
3989564;1272714;4.068.313;-739.413;119;2;209;19/06/2019;3.62;1;241;;;;;;;
3992326;20694703;4.071.421;-7.398.793;180;6;24;10/10/2018;0.41;2;51;;;;;;;
3993392;11790239;4.081.453;-7.394.807;226;3;8;19/10/2015;0.14;3;303;;;;;;;
3993553;6198638;4.067.814;-739.778;155;2;2;01/12/2015;0.04;1;0;;;;;;;
3999228;14545465;4.073.455;-7.400.614;115;4;16;17/03/2017;0.27;1;0;;;;;;;
4000133;20738908;4.064.119;-7.396.295;50;2;4;29/10/2015;0.07;1;0;;;;;;;
4000561;3325418;4.080.395;-7.396.436;600;1;0;;;3;344;;;;;;;
4000571;3325418;4.080.452;-7.396.393;200;1;30;30/04/2018;0.52;3;0;;;;;;;
4000579;3146353;4.068.329;-739.609;157;4;3;22/10/2014;0.05;1;0;;;;;;;
4000621;1542375;406.835;-7.392.754;145;3;122;10/06/2019;2.14;1;269;;;;;;;
4003515;2787824;4.070.591;-7.389.264;95;2;46;23/06/2017;1.15;1;0;;;;;;;
4006264;942933;4.080.489;-7.395.759;115;1;1;25/09/2014;0.02;1;0;;;;;;;
4007277;3120671;4.076.294;-7.391.545;65;2;5;07/07/2019;5;1;2;;;;;;;
4007770;16949652;4.080.655;-7.394.854;275;1;0;;;1;0;;;;;;;
4008443;20741468;4.075.568;-7.391.578;250;2;22;02/01/2018;0.43;1;123;;;;;;;
4013339;2090439;4.072.023;-7.399.693;95;3;135;16/06/2019;2.31;1;9;;;;;;;
4013668;20809866;4.066.972;-7.397.954;185;4;111;07/06/2019;1.9;1;9;;;;;;;
4016069;7831209;4.080.732;-7.393.775;55;1;163;14/05/2019;2.76;10;359;;;;;;;
4016121;14707270;4.072.322;-7.399.351;350;1;1;05/01/2016;0.02;1;0;;;;;;;
4016142;20822611;4.071.891;-7.398.592;170;5;22;14/10/2018;0.38;1;259;;;;;;;
4016173;9639040;4.066.723;-7.398.043;100;2;18;24/06/2019;0.31;1;58;;;;;;;
4016791;20827756;4.084.787;-7.393.306;36;2;10;01/10/2017;0.2;1;0;;;;;;;
4017226;20830484;4.068.163;-7.398.088;60;1;1;21/09/2014;0.02;1;0;;;;;;;
4020957;12876904;4.067.918;-7.395.318;125;2;1;05/06/2015;0.02;1;0;;;;;;;
4024936;10263619;4.071.908;-7.395.675;120;2;135;03/07/2019;2.32;1;66;;;;;;;
4025313;17249397;4.070.457;-7.400.733;90;1;8;21/05/2015;0.14;2;0;;;;;;;
4025329;9743617;4.081.586;-7.394.117;129;5;91;17/06/2019;1.63;2;260;;;;;;;
4026150;16514175;4.074.561;-7.388.514;78;2;133;23/06/2019;2.26;5;107;;;;;;;
4028670;7877288;4.072.102;-7.398.622;120;1;0;;;1;0;;;;;;;
4031297;4163733;4.072.924;-7.400.148;99;2;21;02/11/2017;0.36;1;268;;;;;;;
4031463;20900568;4.087.786;-7.387.641;50;1;108;28/06/2019;1.84;1;261;;;;;;;
4031809;20902552;4.083.456;-7.394.344;16;14;0;;;1;0;;;;;;;
4032229;13649613;4.085.696;-7.391.439;47;2;122;02/07/2019;2.15;4;71;;;;;;;
4033300;2155917;4.068.693;-7.395.725;150;5;18;26/06/2019;2.57;3;254;;;;;;;
4033422;20911928;4.057.718;-7.413.981;200;2;49;31/12/2018;0.92;1;360;;;;;;;
4033444;20912185;4.066.649;-7.392.855;125;2;130;23/06/2019;2.23;1;293;;;;;;;
4033521;1369577;4.067.441;-7.392.371;60;6;144;18/06/2019;2.5;2;59;;;;;;;
4033998;11818785;407.525;-7.388.592;200;30;0;;;1;88;;;;;;;
4037379;5642757;4.062.918;-7.396.348;100;3;9;05/04/2016;0.16;1;0;;;;;;;
4037522;608396;4.076.269;-7.390.816;99;1;15;16/02/2019;0.26;1;322;;;;;;;
4038794;19638238;4.083.428;-7.394.738;75;2;25;30/05/2019;0.53;1;198;;;;;;;
4039020;430188;4.070.588;-7.395.422;140;5;1;14/09/2014;0.02;6;185;;;;;;;
4039789;20945243;4.083.331;-7.391.742;90;30;1;12/05/2017;0.04;1;358;;;;;;;
4040900;3789165;4.075.974;-739.866;59;2;58;01/06/2019;0.99;1;345;;;;;;;
4040926;15742426;4.073.118;-7.398.794;111;3;51;29/04/2019;0.88;1;198;;;;;;;
4041189;19755511;4.083.469;-7.393.961;80;4;3;06/12/2018;0.05;1;0;;;;;;;
4041351;2034343;4.067.152;-7.392.687;80;1;0;;;1;0;;;;;;;
4041383;20955075;4.081.118;-7.393.977;50;14;5;26/05/2017;0.14;1;0;;;;;;;
4044625;20971414;4.071.399;-7.399.107;300;4;7;02/04/2016;0.12;1;0;;;;;;;
4044906;15582617;406.878;-7.397.167;90;4;3;30/07/2017;0.12;1;0;;;;;;;
4046281;20979850;4.072.087;-7.397.952;119;1;49;19/06/2019;1.4;1;84;;;;;;;
4047638;20987432;407.653;-7.392.661;69;4;22;04/06/2019;0.38;1;311;;;;;;;
4047751;16325217;407.908;-7.397.723;260;2;0;;;1;0;;;;;;;
4047791;20987992;4.072.414;-7.395.355;185;2;114;07/07/2019;1.94;1;16;;;;;;;
4047815;20988865;407.517;-7.389.478;100;2;24;30/12/2018;0.42;1;0;;;;;;;
4047932;20989479;4.077.222;-7.398.923;85;1;33;28/12/2015;0.56;1;0;;;;;;;
4048043;10135;4.071.972;-7.399.986;135;2;125;16/06/2019;2.14;2;340;;;;;;;
4050254;9492212;4.066.898;-7.397.831;169;1;151;19/01/2019;2.58;4;0;;;;;;;
4050765;21014758;4.068.852;-7.392.393;38;2;50;25/06/2019;1.35;3;126;;;;;;;
4050795;21004091;4.070.102;-7.392.864;90;2;52;22/05/2019;2.21;1;288;;;;;;;
4051643;21009723;408.242;-7.393.789;45;4;1;02/06/2016;0.03;1;0;;;;;;;
4052514;2037149;406.501;-7.397.985;149;4;143;24/06/2019;2.62;1;254;;;;;;;
4053249;21019043;4.068.436;-7.396.223;200;2;14;29/11/2016;0.24;1;0;;;;;;;
4053287;21019260;4.076.365;-7.394.914;125;60;6;30/06/2019;0.11;1;278;;;;;;;
4053471;3967335;4.072.607;-7.395.103;65;2;26;20/06/2019;0.45;2;6;;;;;;;
4053517;3967335;4.072.527;-7.395.016;174;2;31;02/06/2019;0.54;2;12;;;;;;;
4053564;21020951;4.069.361;-7.393.848;89;2;24;31/05/2019;0.41;5;339;;;;;;;
4053597;5133495;4.066.202;-7.398.589;150;3;8;27/05/2019;0.15;1;0;;;;;;;
4053912;21017521;4.066.042;-7.395.915;75;18;0;;;1;0;;;;;;;
4053987;1960128;406.844;-738.472;58;1;2;16/08/2015;0.04;2;364;;;;;;;
4054332;21026294;4.067.017;-7.397.752;103;30;45;05/10/2016;0.82;1;0;;;;;;;
4054450;4054295;4.076.331;-7.399.262;383;3;24;28/06/2019;0.41;1;251;;;;;;;
4055732;12368114;4.068.454;-7.396.382;40;1;1;07/06/2015;0.02;1;0;;;;;;;
4057361;2075509;4.075.977;-7.392.904;76;1;14;11/04/2019;0.41;1;225;;;;;;;
4058701;20484008;4.079.408;-739.757;170;1;3;10/11/2015;0.05;2;0;;;;;;;
4058949;7831209;4.080.617;-7.393.868;45;1;151;09/05/2019;2.59;10;357;;;;;;;
4059037;20441343;4.069.587;-7.395.114;100;3;0;;;1;352;;;;;;;
4059620;2788262;4.072.525;-7.399.636;199;2;167;23/06/2019;3.17;1;17;;;;;;;
4060446;21060554;4.087.279;-7.391.991;99;5;61;21/04/2019;1.06;1;1;;;;;;;
4060526;10384906;4.064.047;-7.400.842;39;1;51;09/06/2019;0.88;5;273;;;;;;;
4060993;21064077;4.070.046;-7.390.692;60;21;5;31/10/2017;0.1;1;0;;;;;;;
4063357;19382874;4.068.439;-7.392.811;130;3;132;21/06/2019;2.53;2;257;;;;;;;
4066224;4050500;4.071.236;-739.379;200;1;170;30/06/2019;2.96;1;303;;;;;;;
4067861;21096602;4.064.434;-7.394.831;65;1;0;;;1;0;;;;;;;
4068216;19331457;4.077.462;-7.395.461;105;1;239;29/06/2019;4.13;2;287;;;;;;;
4069228;14793862;4.065.301;-7.395.241;115;3;64;08/06/2018;1.13;1;0;;;;;;;
4069341;21105084;4.081.575;-739.537;145;7;34;23/10/2017;0.58;2;0;;;;;;;
4069681;20741012;4.073.357;-7.395.439;75;2;102;30/06/2019;4.27;1;30;;;;;;;
